user_id,timestamp,amount,txn_type,app_name
94,2024-12-30 18:21:09.585659,103.82,debit,GooglePay
94,2025-01-30 04:09:08.284404,143.75,debit,Paytm
94,2025-05-28 09:12:35.702659,972.56,debit,GooglePay
95,2025-02-10 22:33:29.058195,349.85,debit,Paytm
95,2025-03-20 12:37:10.481114,479.77,debit,Paytm
95,2025-02-26 05:30:57.851184,380.52,debit,PhonePe
95,2025-01-02 23:30:28.273088,352.15,credit,GooglePay
95,2025-02-04 17:57:40.760359,832.18,credit,GooglePay
95,2025-05-21 16:08:51.553879,157.13,debit,GooglePay
95,2025-04-06 01:58:25.162990,743.58,debit,GooglePay
95,2025-05-06 21:34:41.160927,579.69,credit,Paytm
95,2025-03-17 12:58:44.265220,398.55,credit,GooglePay
95,2024-12-25 15:57:42.078402,358.29,credit,PhonePe
95,2025-03-22 11:21:06.224242,56.48,credit,PhonePe
95,2025-02-27 11:00:01.904286,491.98,debit,Paytm
95,2025-01-22 22:29:58.790739,704.0,credit,Paytm
95,2025-05-26 17:52:10.015720,972.29,credit,Paytm
95,2025-02-27 19:50:15.370926,173.13,credit,Paytm
95,2025-01-29 19:10:18.960690,835.8,credit,PhonePe
95,2025-05-26 19:57:05.687287,409.92,credit,GooglePay
95,2025-03-14 19:53:16.165416,245.67,credit,PhonePe
95,2025-01-18 08:47:53.055676,551.12,credit,PhonePe
95,2025-05-06 15:24:03.718245,247.28,credit,Paytm
95,2024-12-15 16:02:23.922218,396.5,credit,PhonePe
96,2025-02-09 22:20:17.746904,531.13,credit,GooglePay
96,2025-02-06 02:41:25.488298,729.45,debit,GooglePay
96,2025-04-05 20:52:45.665501,365.12,credit,GooglePay
96,2025-03-31 14:19:19.339902,610.85,debit,GooglePay
96,2025-01-24 02:25:35.143837,194.1,credit,PhonePe
96,2025-04-22 12:05:14.024487,995.46,debit,GooglePay
96,2025-04-03 13:32:10.715817,750.47,debit,GooglePay
96,2025-03-12 04:59:15.262488,627.06,credit,Paytm
96,2025-03-18 15:55:27.559994,605.26,credit,GooglePay
96,2025-03-05 01:03:11.372677,676.05,credit,GooglePay
96,2025-03-14 18:44:52.660812,582.83,credit,PhonePe
96,2025-05-12 17:21:24.081807,187.17,debit,PhonePe
96,2025-03-16 15:43:42.440752,599.11,debit,PhonePe
96,2025-05-09 12:38:21.755997,254.27,debit,Paytm
96,2025-01-13 19:33:48.119049,659.92,debit,GooglePay
96,2025-03-14 14:48:26.378768,855.12,credit,PhonePe
96,2025-01-27 20:30:17.193406,20.1,credit,GooglePay
96,2025-02-13 19:21:31.613243,26.8,debit,GooglePay
96,2025-01-10 06:39:41.845470,460.13,credit,GooglePay
96,2025-03-03 05:20:54.928543,320.8,debit,GooglePay
96,2025-03-31 20:48:21.162939,416.69,credit,GooglePay
96,2024-12-16 15:19:01.882923,326.85,credit,GooglePay
96,2025-03-31 09:35:34.284335,671.94,credit,GooglePay
96,2025-01-28 17:12:54.259254,966.96,credit,PhonePe
96,2024-12-07 20:31:46.873155,886.95,debit,GooglePay
96,2025-03-11 10:07:47.886828,146.96,debit,PhonePe
96,2025-05-20 09:05:53.473230,413.05,debit,Paytm
96,2025-01-07 20:56:16.559124,687.51,credit,GooglePay
96,2025-04-22 03:54:30.820488,987.4,credit,GooglePay
96,2025-02-14 22:04:25.867713,975.62,debit,PhonePe
96,2025-03-12 09:52:20.255442,13.49,credit,Paytm
96,2024-12-17 01:08:40.871935,799.13,debit,Paytm
96,2025-02-08 08:00:56.261838,695.66,debit,Paytm
96,2025-02-13 22:54:20.800233,942.28,debit,PhonePe
96,2025-05-13 14:09:45.648901,208.56,credit,PhonePe
96,2025-05-28 19:26:55.999711,646.47,credit,PhonePe
96,2025-04-16 03:16:26.569170,483.55,credit,GooglePay
96,2025-04-13 10:39:22.481782,986.81,credit,GooglePay
96,2024-12-23 12:14:22.002993,514.18,credit,PhonePe
96,2025-04-30 05:15:45.123540,268.37,debit,PhonePe
96,2025-03-07 05:06:37.645449,309.42,debit,Paytm
96,2024-12-29 02:18:54.020652,903.12,credit,Paytm
96,2025-05-15 06:47:02.333490,809.12,debit,PhonePe
96,2025-05-11 00:22:51.519555,359.97,credit,GooglePay
96,2025-03-17 18:03:40.903242,794.47,credit,PhonePe
96,2025-04-19 00:44:13.053874,13.09,debit,PhonePe
96,2025-03-26 16:19:51.955566,629.9,debit,GooglePay
96,2025-04-02 23:31:54.073439,798.71,credit,PhonePe
97,2025-01-14 08:09:10.814613,420.76,debit,GooglePay
97,2024-12-14 14:31:01.153611,699.08,credit,GooglePay
97,2024-12-31 04:30:57.944119,143.33,debit,PhonePe
97,2024-12-11 23:08:31.611609,238.4,credit,GooglePay
97,2025-05-15 06:25:28.424551,841.54,credit,Paytm
97,2024-12-29 13:28:30.944868,190.48,debit,GooglePay
97,2025-02-12 23:50:11.251031,112.2,debit,GooglePay
97,2025-03-20 05:16:58.885612,623.42,credit,PhonePe
97,2025-01-03 23:01:26.376851,760.23,credit,Paytm
97,2025-04-09 08:50:42.311143,731.7,debit,GooglePay
97,2025-03-21 12:19:35.307703,123.29,debit,Paytm
97,2024-12-24 23:42:19.239886,421.3,credit,Paytm
97,2025-04-15 05:14:38.072474,135.87,credit,Paytm
97,2024-12-11 12:41:58.719351,866.29,debit,GooglePay
97,2025-01-24 23:21:48.920600,16.24,credit,Paytm
98,2025-02-10 11:39:57.264713,751.74,debit,GooglePay
98,2025-03-22 15:28:13.036754,523.75,debit,PhonePe
98,2025-05-25 04:47:06.424087,779.4,credit,GooglePay
98,2025-03-03 02:18:56.812231,725.21,debit,GooglePay
98,2025-02-06 16:25:33.188670,547.21,credit,GooglePay
98,2025-03-04 12:02:43.099673,583.63,credit,GooglePay
98,2025-02-04 06:24:41.576564,596.13,debit,GooglePay
98,2024-12-08 18:34:26.724115,593.27,debit,PhonePe
98,2025-02-17 02:48:15.408510,858.79,debit,GooglePay
98,2024-12-14 06:08:09.343974,295.89,credit,PhonePe
98,2024-12-16 19:49:17.322655,370.12,credit,PhonePe
98,2024-12-21 07:20:34.974728,285.66,debit,PhonePe
98,2025-02-08 00:51:25.603668,377.82,debit,PhonePe
98,2025-02-03 05:42:41.396968,166.31,debit,PhonePe
98,2025-05-25 09:50:27.682485,806.82,debit,PhonePe
98,2025-04-29 16:23:18.121143,439.68,debit,PhonePe
98,2025-05-07 23:55:42.052123,72.0,credit,Paytm
98,2024-12-08 20:10:21.165921,715.78,credit,PhonePe
98,2025-01-26 15:58:50.402904,500.81,debit,PhonePe
98,2025-01-02 14:37:19.915723,807.89,debit,GooglePay
98,2025-05-13 19:23:22.333004,162.9,debit,PhonePe
98,2025-04-15 14:19:15.088281,427.21,credit,GooglePay
98,2025-05-06 22:59:49.170712,909.03,credit,PhonePe
98,2025-05-19 22:38:55.360302,743.87,debit,PhonePe
98,2024-12-11 05:31:53.013113,199.98,credit,PhonePe
98,2025-03-07 17:15:03.541423,988.23,credit,Paytm
98,2025-02-05 08:24:53.846380,944.06,debit,Paytm
98,2024-12-31 11:54:20.943983,39.25,debit,Paytm
98,2025-02-16 22:12:48.406276,475.47,credit,Paytm
98,2025-05-30 23:13:40.086134,44.08,credit,Paytm
98,2025-03-31 04:31:03.501898,858.05,debit,GooglePay
98,2025-01-18 06:40:31.958250,150.15,debit,PhonePe
98,2025-01-21 15:06:13.807674,553.17,debit,GooglePay
98,2025-04-17 22:00:16.136453,917.45,debit,PhonePe
98,2025-05-01 18:05:09.255448,570.71,debit,PhonePe
98,2025-03-24 14:47:27.797220,563.45,credit,GooglePay
98,2025-04-01 07:56:20.831864,643.29,credit,Paytm
98,2025-05-04 06:42:21.978755,671.79,debit,GooglePay
98,2025-02-28 10:37:58.217259,947.0,debit,Paytm
98,2025-04-13 07:21:42.532123,470.55,debit,Paytm
98,2025-03-02 09:26:32.022543,352.29,credit,Paytm
98,2025-01-14 10:41:57.458030,411.97,credit,GooglePay
99,2025-05-30 21:25:52.243341,897.45,debit,GooglePay
99,2024-12-22 14:36:41.450052,757.24,credit,Paytm
99,2024-12-28 13:17:19.160767,806.75,debit,GooglePay
99,2025-02-02 00:29:31.750040,514.74,debit,PhonePe
99,2025-05-26 17:58:10.197796,263.76,debit,PhonePe
99,2025-05-20 08:52:22.199576,756.03,credit,GooglePay
99,2025-03-24 03:59:19.312856,84.64,credit,Paytm
99,2025-02-10 05:29:18.894270,617.38,credit,Paytm
99,2025-04-09 17:57:58.932432,12.05,credit,Paytm
99,2025-01-27 13:45:16.866052,689.29,debit,Paytm
99,2025-02-14 04:19:04.596094,733.35,credit,Paytm
99,2024-12-17 04:22:47.865746,812.05,credit,PhonePe
99,2025-04-11 07:58:32.646613,824.29,credit,Paytm
99,2025-03-03 21:41:32.104220,911.7,debit,Paytm
99,2025-02-17 08:21:47.884843,862.36,credit,Paytm
99,2025-01-10 12:59:06.290066,878.33,credit,Paytm
99,2025-04-29 04:12:57.005252,348.16,debit,GooglePay
99,2025-02-06 03:28:36.646155,965.16,credit,Paytm
99,2025-05-09 03:24:15.666517,655.27,credit,Paytm
99,2024-12-18 17:17:27.267515,952.19,credit,PhonePe
99,2025-02-06 07:32:36.501459,75.75,credit,PhonePe
99,2024-12-29 16:13:33.579333,866.77,credit,GooglePay
99,2025-04-12 12:29:39.194692,286.98,credit,Paytm
99,2025-01-15 07:11:43.388435,191.18,debit,GooglePay
99,2025-03-05 11:40:17.344105,199.72,debit,Paytm
99,2025-04-01 12:53:16.385672,322.95,credit,GooglePay
99,2025-04-11 18:50:08.599212,712.85,debit,PhonePe
99,2025-05-24 20:42:25.889522,328.46,credit,GooglePay
100,2025-01-09 18:42:41.121809,897.95,debit,Paytm
100,2025-02-07 11:56:28.059636,36.93,credit,PhonePe
100,2024-12-31 17:07:57.891413,911.09,credit,PhonePe
100,2025-06-01 23:46:18.252728,109.74,debit,Paytm
100,2025-01-04 04:46:41.983304,962.05,debit,PhonePe
100,2025-06-01 12:31:55.632976,690.19,debit,GooglePay
100,2025-01-15 04:24:17.496047,301.29,debit,GooglePay
100,2025-01-30 03:00:45.248479,138.69,debit,PhonePe
100,2025-01-02 15:07:58.519926,223.39,credit,Paytm
100,2024-12-21 19:46:09.425100,517.68,credit,GooglePay
100,2025-01-10 17:19:39.606967,135.65,credit,Paytm
100,2025-04-06 00:15:05.344942,38.92,credit,GooglePay
100,2025-04-12 01:40:22.993701,240.32,credit,GooglePay
100,2025-03-26 04:46:26.758872,79.25,credit,GooglePay
100,2025-01-18 22:47:55.805960,336.55,debit,Paytm
100,2025-05-27 10:26:26.428336,794.79,credit,GooglePay
100,2025-02-08 03:42:22.078784,351.88,credit,Paytm
100,2025-02-27 17:14:57.447316,748.76,credit,PhonePe
100,2024-12-20 14:13:49.758931,124.53,debit,PhonePe
100,2024-12-22 07:35:02.630804,239.32,credit,Paytm
100,2025-02-20 07:55:39.947424,878.16,debit,Paytm
100,2025-01-07 04:19:33.842931,197.46,debit,GooglePay
100,2025-01-19 00:41:16.468353,282.37,credit,PhonePe
100,2025-02-22 15:18:21.490759,238.7,credit,Paytm
100,2025-05-02 13:10:00.012889,720.06,credit,Paytm
100,2025-04-20 10:45:57.580145,541.28,credit,Paytm
100,2025-03-19 11:43:10.667130,814.67,credit,PhonePe
100,2024-12-10 13:21:09.337785,820.16,debit,GooglePay
100,2025-06-02 09:50:00.967255,310.45,debit,PhonePe
100,2025-01-03 16:56:44.109785,890.95,debit,Paytm
100,2024-12-10 16:23:45.699793,955.76,credit,GooglePay
100,2024-12-17 18:25:34.731915,887.77,debit,PhonePe
100,2025-05-18 01:33:01.253452,274.7,debit,Paytm
100,2025-01-29 12:40:55.861470,897.29,credit,Paytm
100,2025-02-02 05:33:35.702191,36.59,credit,Paytm
101,2025-03-28 11:27:05.954512,411.48,credit,Paytm
101,2025-02-17 21:20:22.035912,897.42,debit,GooglePay
101,2025-04-25 19:01:26.963925,185.02,credit,GooglePay
101,2025-01-18 03:38:05.750523,687.18,credit,Paytm
101,2025-02-09 09:36:15.684509,279.3,credit,Paytm
101,2024-12-09 14:25:57.671131,895.25,credit,Paytm
101,2025-02-16 01:41:50.386691,518.6,debit,GooglePay
101,2025-05-29 05:43:21.115249,372.38,credit,GooglePay
101,2025-05-07 03:03:58.699453,319.14,debit,PhonePe
101,2025-05-04 13:42:49.994323,429.02,credit,GooglePay
101,2025-03-27 23:58:58.312202,372.23,credit,Paytm
101,2025-02-18 12:31:22.107262,197.87,credit,PhonePe
101,2025-01-16 19:36:56.789659,513.78,debit,Paytm
101,2025-03-22 08:07:23.163180,28.74,debit,GooglePay
101,2025-02-01 19:20:29.836952,138.66,debit,Paytm
101,2025-03-10 02:57:33.992896,565.26,debit,PhonePe
101,2025-03-08 17:36:58.703436,454.25,debit,Paytm
101,2025-01-20 21:35:21.591512,546.04,credit,GooglePay
101,2025-04-20 05:37:00.891477,23.43,credit,PhonePe
101,2024-12-08 10:44:29.490754,646.91,debit,Paytm
101,2024-12-05 19:43:03.557938,600.96,credit,Paytm
101,2025-05-11 11:52:57.478162,668.35,debit,PhonePe
101,2025-02-10 15:24:04.643789,578.48,credit,PhonePe
101,2024-12-12 22:26:36.732158,193.2,debit,PhonePe
101,2024-12-28 14:50:03.897156,256.02,credit,GooglePay
101,2025-02-26 11:43:11.888009,574.11,debit,PhonePe
101,2025-01-19 20:41:53.047498,573.79,credit,GooglePay
101,2025-01-24 06:16:11.695296,947.63,credit,GooglePay
101,2025-02-18 16:05:42.329538,559.3,debit,GooglePay
101,2025-02-05 02:01:14.397236,138.83,debit,GooglePay
101,2025-01-01 03:10:52.902540,756.56,debit,GooglePay
101,2025-02-09 23:35:03.853982,628.3,debit,PhonePe
101,2025-05-19 18:18:12.068176,31.25,debit,GooglePay
101,2025-05-07 04:19:44.161170,588.12,debit,PhonePe
101,2024-12-18 08:09:26.959878,959.56,debit,Paytm
101,2025-02-09 07:49:58.460238,317.84,credit,PhonePe
101,2025-01-17 16:25:47.970762,262.46,credit,Paytm
101,2025-03-27 16:27:22.819565,623.11,credit,PhonePe
101,2024-12-19 23:17:34.098291,569.31,debit,PhonePe
101,2025-04-17 06:25:00.746371,133.03,credit,PhonePe
101,2025-03-20 23:48:03.405556,598.3,debit,Paytm
101,2025-01-21 12:09:09.910152,201.33,debit,GooglePay
101,2025-04-11 09:43:28.132751,686.02,credit,GooglePay
101,2025-04-14 00:24:36.795242,617.41,debit,PhonePe
101,2025-04-12 08:20:13.076897,786.24,debit,Paytm
101,2025-04-30 08:36:03.102834,473.64,debit,GooglePay
102,2025-05-14 13:26:59.536505,207.81,debit,Paytm
102,2025-03-05 03:26:01.063189,36.47,credit,Paytm
102,2025-03-15 02:36:13.539433,520.6,credit,PhonePe
102,2025-03-22 06:50:21.428419,72.85,credit,GooglePay
102,2025-03-19 15:32:21.692896,429.78,debit,PhonePe
102,2025-01-14 09:04:42.266881,854.69,credit,GooglePay
102,2025-04-25 09:43:55.495165,641.94,debit,PhonePe
102,2025-05-11 17:04:13.945291,484.23,debit,Paytm
102,2025-02-16 10:30:42.310638,454.27,debit,GooglePay
102,2025-05-06 08:01:43.415039,374.28,credit,PhonePe
102,2025-04-24 02:30:48.544713,949.03,credit,PhonePe
102,2025-01-18 01:14:32.569609,509.1,credit,GooglePay
102,2025-06-02 21:31:18.497850,186.94,debit,GooglePay
102,2025-05-09 18:48:18.940174,632.86,debit,Paytm
102,2024-12-21 22:42:38.977589,184.66,debit,PhonePe
102,2025-05-24 03:57:45.091642,551.44,debit,Paytm
102,2025-04-20 07:37:39.785845,367.63,debit,Paytm
102,2025-02-13 12:28:28.893930,476.94,debit,GooglePay
102,2025-02-26 15:16:03.005956,417.21,credit,PhonePe
102,2025-03-10 05:30:25.589758,919.3,credit,PhonePe
102,2025-01-05 01:27:34.914317,329.26,credit,GooglePay
102,2025-05-30 08:11:56.249018,270.51,debit,PhonePe
103,2025-04-13 16:50:53.153396,757.48,debit,Paytm
103,2025-02-25 02:37:40.483605,69.88,debit,PhonePe
103,2025-05-28 01:47:37.186701,465.51,credit,PhonePe
103,2025-03-09 08:28:43.045875,982.39,debit,GooglePay
103,2025-03-05 04:11:38.290518,278.8,debit,GooglePay
103,2025-05-11 06:31:27.936684,681.93,credit,Paytm
103,2025-01-15 04:58:20.396739,193.6,credit,GooglePay
103,2025-03-25 14:46:51.527912,971.7,credit,Paytm
103,2025-04-19 12:24:36.849797,58.81,debit,GooglePay
103,2025-05-28 01:27:16.544550,92.69,debit,Paytm
103,2025-05-29 19:09:53.573768,545.71,debit,GooglePay
103,2025-04-14 20:54:13.304441,68.92,credit,Paytm
103,2025-05-21 13:57:06.460318,874.19,debit,GooglePay
103,2025-01-06 18:49:50.193435,709.18,debit,Paytm
103,2025-03-09 06:57:43.793893,467.7,debit,PhonePe
103,2025-05-07 17:52:43.538826,257.88,debit,PhonePe
103,2025-02-09 08:01:21.929631,56.11,credit,PhonePe
103,2025-05-16 06:09:51.129333,60.39,credit,Paytm
103,2025-02-27 07:43:38.614905,321.74,debit,Paytm
103,2025-04-21 02:46:07.760096,944.35,credit,GooglePay
103,2025-05-10 17:18:30.628050,809.17,credit,Paytm
103,2024-12-20 00:13:04.528648,947.75,credit,Paytm
103,2024-12-27 07:24:39.590444,414.57,credit,PhonePe
103,2024-12-17 02:14:57.500127,315.52,credit,PhonePe
103,2025-01-26 15:57:06.346452,249.23,debit,GooglePay
103,2025-03-26 22:19:46.945805,299.18,credit,PhonePe
103,2025-02-05 18:35:21.042078,843.32,credit,Paytm
103,2025-03-01 06:09:05.581407,294.04,credit,GooglePay
103,2025-04-22 03:17:11.151904,680.46,debit,Paytm
103,2025-02-20 11:35:05.376394,688.33,credit,Paytm
103,2025-04-03 17:46:44.053564,409.8,credit,GooglePay
103,2025-02-19 11:37:03.618352,563.76,credit,GooglePay
104,2024-12-26 17:14:22.794194,292.7,debit,GooglePay
104,2024-12-26 23:43:39.502915,249.47,credit,GooglePay
104,2025-04-27 19:26:30.976737,979.16,debit,GooglePay
104,2025-05-05 15:48:16.109513,372.99,credit,PhonePe
104,2025-04-17 03:27:23.556658,447.23,debit,PhonePe
104,2025-04-05 20:42:55.888348,490.74,debit,PhonePe
104,2025-01-30 15:53:05.398287,605.39,credit,Paytm
104,2025-02-07 17:33:27.443319,435.73,credit,PhonePe
104,2025-02-12 03:57:44.654570,903.11,debit,GooglePay
104,2025-01-25 15:52:08.636053,272.29,credit,PhonePe
104,2024-12-23 00:55:41.062110,124.07,debit,PhonePe
104,2025-05-24 10:13:11.252301,467.98,credit,GooglePay
104,2025-02-15 13:54:11.906422,738.3,credit,GooglePay
104,2025-01-16 01:23:08.331584,650.8,credit,Paytm
104,2025-04-21 18:51:30.364304,616.05,debit,Paytm
104,2025-01-06 05:20:21.248643,553.83,credit,GooglePay
104,2024-12-05 02:51:35.311291,336.91,credit,GooglePay
104,2025-05-22 00:28:54.275584,796.37,debit,PhonePe
104,2025-05-22 14:38:47.285032,204.47,credit,GooglePay
104,2025-06-03 03:38:16.211569,56.79,credit,GooglePay
104,2024-12-12 16:09:56.103841,354.02,debit,GooglePay
104,2024-12-09 10:48:20.240158,558.48,credit,PhonePe
104,2025-01-26 00:24:44.625247,405.9,credit,Paytm
104,2025-02-18 13:16:05.852466,505.61,credit,PhonePe
104,2025-04-11 05:09:05.045270,826.9,debit,Paytm
104,2025-03-30 18:15:03.868796,68.17,debit,Paytm
104,2025-05-18 19:18:56.976556,87.8,debit,Paytm
104,2025-02-22 23:45:33.264052,865.91,credit,Paytm
104,2025-02-24 20:27:49.191626,657.41,debit,Paytm
104,2025-03-05 06:53:47.302409,247.23,credit,Paytm
104,2025-02-15 07:26:06.195462,392.75,debit,PhonePe
104,2025-05-14 05:28:49.821894,348.27,credit,PhonePe
104,2024-12-13 04:37:41.515021,534.79,credit,Paytm
104,2025-02-16 15:52:42.795403,369.48,credit,GooglePay
104,2025-05-30 08:30:17.782864,388.34,debit,Paytm
104,2025-03-17 10:19:59.104682,171.52,debit,PhonePe
104,2025-04-22 13:29:32.581315,369.99,credit,PhonePe
104,2025-05-01 12:30:54.769451,403.62,debit,PhonePe
104,2024-12-02 19:49:26.439912,320.49,credit,GooglePay
105,2025-04-20 04:15:22.352475,940.77,credit,Paytm
105,2024-12-14 23:20:13.713438,892.85,credit,PhonePe
105,2025-03-25 23:57:32.226012,513.24,credit,PhonePe
105,2024-12-17 05:19:56.062351,30.86,debit,Paytm
105,2025-05-22 04:23:18.435641,760.06,credit,Paytm
105,2025-03-02 13:27:49.186334,806.4,credit,PhonePe
105,2025-05-08 17:21:09.442565,297.06,credit,Paytm
105,2025-05-19 00:10:45.535892,48.9,credit,PhonePe
105,2025-01-05 07:19:25.254906,618.43,debit,PhonePe
105,2025-04-13 10:25:23.605123,69.11,debit,Paytm
105,2024-12-31 00:51:33.445681,81.74,debit,Paytm
105,2024-12-15 15:45:43.507046,171.41,debit,Paytm
105,2025-06-02 14:49:22.075758,137.97,debit,PhonePe
105,2024-12-19 11:16:32.693482,67.6,credit,GooglePay
105,2025-04-02 08:46:04.427538,942.3,credit,PhonePe
105,2025-03-16 18:27:39.922783,299.92,debit,Paytm
105,2025-03-21 19:55:59.703641,580.61,credit,GooglePay
105,2024-12-22 18:39:44.522206,446.5,credit,GooglePay
105,2024-12-25 22:51:28.883759,405.9,credit,GooglePay
105,2025-02-23 02:59:39.133079,413.12,debit,Paytm
105,2025-04-19 16:20:45.488389,715.59,credit,Paytm
105,2025-01-17 08:33:34.602709,64.07,credit,Paytm
105,2025-01-25 23:46:31.879278,887.38,credit,PhonePe
105,2025-04-26 04:31:00.100386,781.41,credit,PhonePe
105,2025-05-22 10:39:50.602086,543.26,debit,GooglePay
105,2025-05-02 06:18:26.334248,437.91,credit,PhonePe
105,2025-04-27 16:35:07.288421,495.81,credit,Paytm
105,2025-01-10 15:42:12.318883,261.01,debit,Paytm
105,2025-04-27 23:31:35.143440,591.57,debit,GooglePay
105,2025-04-05 22:26:05.982773,632.48,debit,Paytm
105,2024-12-14 22:00:15.387967,383.16,debit,PhonePe
105,2025-05-27 00:53:42.805506,387.71,credit,Paytm
105,2025-04-11 01:32:50.916475,863.78,credit,PhonePe
105,2025-01-02 19:03:26.091043,36.18,credit,PhonePe
105,2024-12-17 16:39:42.361707,719.49,credit,GooglePay
105,2025-05-06 12:34:33.311945,434.65,debit,GooglePay
105,2025-01-01 20:36:54.654246,255.51,debit,GooglePay
106,2024-12-31 14:07:41.530229,141.42,credit,PhonePe
106,2025-01-29 09:38:05.221273,330.56,debit,GooglePay
106,2025-04-29 09:25:04.513326,160.98,debit,PhonePe
106,2025-02-22 05:27:40.962706,962.69,credit,GooglePay
106,2024-12-11 06:23:06.784034,421.19,debit,GooglePay
106,2025-01-28 10:04:43.505507,33.5,credit,Paytm
106,2024-12-23 05:31:05.604657,559.09,credit,PhonePe
106,2025-01-20 21:38:33.393978,524.35,credit,PhonePe
106,2025-03-11 11:50:59.564376,236.8,debit,GooglePay
106,2025-03-29 22:05:39.015408,490.88,debit,Paytm
106,2025-01-03 12:49:49.094586,314.89,debit,GooglePay
106,2025-05-07 02:24:34.170499,915.64,credit,PhonePe
106,2025-01-05 13:20:18.148501,444.81,debit,PhonePe
106,2025-05-08 09:21:50.527812,478.44,credit,Paytm
106,2025-05-13 18:05:53.426174,739.26,credit,Paytm
106,2025-04-11 01:14:48.988630,52.06,debit,PhonePe
106,2025-03-17 03:12:01.777312,719.34,debit,GooglePay
106,2025-04-13 12:19:09.751839,790.01,debit,PhonePe
106,2024-12-29 20:47:27.198900,421.2,credit,PhonePe
106,2025-05-16 18:14:56.953737,444.69,debit,Paytm
106,2025-01-31 23:35:28.885289,187.54,debit,PhonePe
106,2025-05-08 06:00:29.315256,513.09,debit,PhonePe
106,2025-01-19 16:08:07.265931,263.49,debit,Paytm
106,2025-02-25 10:22:05.206840,293.16,credit,PhonePe
106,2025-05-02 13:02:08.290841,888.0,debit,GooglePay
106,2025-01-26 00:03:04.438411,917.23,debit,GooglePay
106,2025-05-25 12:40:36.408937,295.11,credit,Paytm
106,2024-12-15 20:15:52.940728,21.5,credit,PhonePe
106,2025-01-30 08:29:00.946442,358.95,credit,Paytm
106,2024-12-21 11:57:26.813048,356.82,debit,GooglePay
106,2025-02-10 05:15:12.348570,747.38,debit,Paytm
106,2025-03-29 01:00:56.330027,62.34,debit,Paytm
106,2025-02-17 15:53:01.159557,204.45,debit,GooglePay
106,2024-12-26 06:29:25.447916,256.87,debit,PhonePe
106,2025-05-16 17:05:47.714944,140.94,credit,Paytm
106,2025-05-11 18:33:55.374802,813.98,debit,Paytm
106,2025-03-05 02:41:23.624045,403.91,debit,GooglePay
106,2025-03-19 16:42:42.691304,120.25,debit,GooglePay
106,2025-04-27 05:06:58.854156,558.29,credit,PhonePe
106,2024-12-16 23:23:41.203255,296.75,debit,PhonePe
106,2025-01-01 15:58:13.524548,453.16,debit,PhonePe
106,2025-02-24 22:51:23.433037,745.37,credit,GooglePay
106,2025-05-09 12:55:09.185512,766.81,debit,GooglePay
106,2025-01-07 21:11:40.833536,51.93,debit,GooglePay
106,2025-04-16 17:56:58.891093,736.71,debit,Paytm
106,2025-01-30 10:57:19.882824,299.22,credit,PhonePe
106,2025-03-25 02:41:35.324495,96.96,credit,GooglePay
106,2024-12-03 07:01:24.537243,782.36,debit,GooglePay
106,2025-03-02 07:50:49.002762,837.22,debit,PhonePe
107,2025-02-21 09:01:19.440026,291.76,debit,Paytm
107,2025-04-01 06:33:18.555661,109.54,credit,Paytm
107,2025-05-14 21:24:33.125680,123.9,debit,GooglePay
107,2024-12-25 15:12:20.188483,841.25,debit,PhonePe
107,2025-01-21 06:43:06.016705,895.74,debit,Paytm
107,2025-01-22 00:17:24.984854,49.42,debit,Paytm
107,2024-12-30 03:42:07.345491,140.44,credit,PhonePe
107,2025-02-02 06:09:35.904270,391.09,credit,GooglePay
107,2024-12-19 17:10:24.259563,708.11,debit,GooglePay
107,2024-12-24 21:34:12.431702,189.13,credit,Paytm
108,2025-03-19 19:24:48.802905,561.56,credit,GooglePay
108,2025-06-02 11:41:19.321992,802.71,credit,GooglePay
108,2024-12-14 06:32:10.629156,495.34,credit,PhonePe
108,2025-04-07 23:18:52.383703,532.33,credit,GooglePay
108,2025-03-02 21:02:56.089876,48.46,debit,PhonePe
108,2025-05-21 02:18:22.543210,364.5,debit,PhonePe
108,2025-04-19 07:10:03.911131,548.79,credit,PhonePe
108,2025-02-12 00:54:08.876570,41.78,debit,PhonePe
108,2025-01-17 09:08:03.115718,313.86,debit,PhonePe
108,2025-01-08 17:25:00.922869,486.92,credit,GooglePay
108,2025-05-22 21:13:20.021199,737.89,debit,GooglePay
108,2024-12-07 09:25:16.456725,281.47,credit,Paytm
108,2024-12-16 01:43:15.098329,762.0,credit,PhonePe
108,2025-05-07 08:53:06.575684,262.06,debit,GooglePay
108,2025-05-13 21:47:50.216618,557.58,debit,PhonePe
108,2024-12-24 08:18:27.659400,286.46,credit,GooglePay
108,2025-03-21 08:21:47.975946,673.58,credit,PhonePe
108,2025-02-20 08:45:15.927104,784.18,debit,Paytm
108,2024-12-23 21:18:50.905759,659.04,credit,Paytm
108,2025-04-14 18:54:03.307659,740.21,credit,Paytm
108,2025-01-15 12:30:31.806452,264.56,credit,Paytm
108,2025-02-22 06:55:40.395078,725.61,debit,Paytm
108,2025-02-04 12:08:23.524613,928.36,debit,GooglePay
108,2025-04-09 08:00:01.177369,624.63,credit,PhonePe
108,2025-02-10 17:23:45.957755,11.4,credit,GooglePay
108,2025-02-08 12:42:44.455547,226.61,credit,GooglePay
109,2025-01-21 00:41:09.758908,382.92,credit,Paytm
109,2025-05-20 02:47:40.971414,648.74,debit,Paytm
