user_id,timestamp,wallet_type,balance_amount
232,2025-03-02 10:28:52.110304,PhonePe,3704.73
232,2025-01-09 15:24:32.548266,Paytm,3463.49
232,2025-04-29 19:32:46.960728,PhonePe,544.85
232,2025-03-04 08:27:13.553825,Paytm,766.65
232,2025-03-12 11:11:25.259249,PhonePe,4391.53
232,2025-05-08 10:16:08.651070,Paytm,1866.46
232,2025-01-28 11:49:15.812967,Paytm,2169.58
232,2025-01-24 01:48:52.374212,PhonePe,4472.06
232,2024-12-24 17:08:26.845514,PhonePe,3075.88
233,2025-02-19 08:55:58.267930,PhonePe,4774.07
233,2025-01-08 10:24:56.819610,GooglePay,1843.65
233,2025-05-15 10:45:19.298117,Paytm,467.64
233,2025-05-03 13:51:45.725181,PhonePe,3130.86
233,2025-01-25 05:13:39.055528,GooglePay,2169.39
233,2025-04-03 20:43:12.757847,Paytm,4111.13
233,2025-05-29 20:35:39.568812,Paytm,211.58
233,2025-04-05 06:12:50.475516,PhonePe,4756.97
233,2025-05-25 02:49:45.965782,Paytm,2699.71
233,2024-12-03 19:47:07.305476,PhonePe,1440.89
233,2025-02-21 10:58:31.197687,PhonePe,1416.68
234,2025-04-17 10:06:41.257218,GooglePay,2834.06
234,2025-04-06 15:53:59.484166,Paytm,4400.28
234,2024-12-05 22:01:17.745797,GooglePay,989.9
234,2024-12-27 17:54:37.063767,Paytm,2847.72
234,2025-01-02 04:19:46.420817,PhonePe,3336.53
234,2025-02-13 11:18:18.160793,PhonePe,3229.79
234,2025-02-02 00:13:34.593091,GooglePay,3276.64
234,2025-02-13 08:59:53.029950,Paytm,557.87
234,2025-05-24 20:04:14.491490,Paytm,944.82
234,2025-03-29 00:13:43.957809,GooglePay,1736.87
234,2025-04-24 03:13:51.236052,PhonePe,4069.52
235,2025-02-06 08:25:36.220938,PhonePe,2461.74
235,2025-04-06 21:01:18.235179,GooglePay,3639.58
235,2025-05-26 02:13:57.652012,PhonePe,4909.22
235,2025-03-04 15:38:13.903436,GooglePay,4701.13
235,2025-04-24 06:12:28.757064,PhonePe,1996.24
235,2025-01-07 08:13:54.195858,PhonePe,4438.78
235,2025-03-11 21:00:02.262366,PhonePe,3518.55
235,2025-01-11 12:26:46.833787,PhonePe,4899.27
235,2025-05-05 07:00:27.221091,GooglePay,2502.41
235,2025-01-01 15:48:48.812453,PhonePe,987.13
235,2025-03-04 05:00:20.011389,Paytm,3329.46
235,2025-04-21 10:29:00.126248,PhonePe,857.02
236,2025-05-27 02:36:10.574730,Paytm,4639.66
236,2025-04-15 06:19:59.781022,PhonePe,3783.22
236,2025-03-25 21:36:39.834253,Paytm,614.35
236,2024-12-14 14:44:16.171138,GooglePay,4777.82
236,2025-01-30 15:37:53.397734,Paytm,2491.41
237,2025-02-27 21:16:34.640770,Paytm,3060.58
237,2025-03-06 12:50:08.737879,Paytm,1233.37
237,2025-02-16 13:26:56.496278,PhonePe,3353.68
237,2024-12-07 22:12:35.391165,GooglePay,1994.21
237,2025-04-30 18:41:57.771322,Paytm,371.14
237,2025-05-29 20:12:21.952869,Paytm,4295.67
237,2025-01-05 20:41:49.047616,Paytm,3848.47
237,2024-12-04 06:03:48.690088,PhonePe,4292.7
237,2024-12-04 01:03:50.574252,Paytm,2806.05
237,2024-12-10 21:46:09.652595,PhonePe,3997.28
237,2025-04-14 05:08:22.888454,PhonePe,1966.57
238,2025-01-11 01:29:59.200257,PhonePe,8.68
238,2025-03-07 06:11:58.548083,Paytm,3101.41
238,2025-01-31 06:37:04.325285,PhonePe,3885.24
238,2025-05-15 17:17:23.182877,Paytm,1218.25
238,2025-03-24 10:06:56.135771,PhonePe,2875.64
238,2025-04-06 04:39:00.476299,GooglePay,2869.54
238,2025-01-30 11:07:37.054570,PhonePe,2192.46
238,2024-12-20 08:22:34.889920,GooglePay,3371.68
238,2025-01-30 15:30:55.814001,PhonePe,309.76
239,2024-12-21 14:13:45.046221,PhonePe,4011.0
239,2025-05-09 18:55:33.823021,PhonePe,3224.21
239,2025-04-10 00:14:05.927796,Paytm,540.73
239,2025-04-24 11:56:56.475589,PhonePe,81.62
239,2025-04-23 09:52:27.730806,Paytm,597.86
239,2024-12-05 02:07:00.241004,GooglePay,162.07
239,2025-03-27 00:09:03.735413,PhonePe,4386.44
239,2025-04-01 13:33:13.502505,GooglePay,3324.32
239,2025-04-24 05:15:21.948599,GooglePay,1638.89
239,2025-02-04 10:37:25.926939,Paytm,3091.14
239,2025-03-09 12:00:54.172852,Paytm,2265.31
240,2025-04-14 18:27:24.416176,Paytm,3870.76
240,2024-12-06 18:28:44.761030,GooglePay,3071.47
240,2025-04-22 03:25:26.601120,PhonePe,3725.7
240,2025-05-04 14:06:44.219076,PhonePe,4323.53
240,2025-05-18 06:34:13.893599,GooglePay,532.3
241,2025-06-01 07:14:29.698923,GooglePay,475.44
241,2025-04-02 14:20:35.628776,PhonePe,1232.76
241,2025-05-14 04:19:46.541839,GooglePay,2301.88
241,2025-03-02 01:30:55.587157,GooglePay,3491.68
241,2025-03-12 19:38:24.860153,GooglePay,3271.0
241,2025-04-01 13:07:39.947042,PhonePe,3188.2
241,2025-04-01 09:19:34.259568,Paytm,3219.38
241,2025-05-14 02:31:33.352147,PhonePe,2675.25
241,2024-12-21 03:33:25.661168,PhonePe,1810.72
241,2025-03-23 09:57:01.307370,PhonePe,3080.97
242,2025-02-27 10:58:38.330134,PhonePe,267.22
242,2025-06-02 15:52:02.549287,PhonePe,4332.09
242,2025-05-18 04:20:46.223574,GooglePay,2361.52
242,2025-02-21 09:21:10.718006,Paytm,2273.02
242,2025-02-14 01:54:07.398886,PhonePe,828.8
243,2024-12-22 16:05:13.409320,Paytm,2128.33
243,2025-03-17 10:14:08.645415,GooglePay,4211.99
243,2025-04-01 00:39:25.083048,PhonePe,3888.34
243,2024-12-11 15:38:37.752214,GooglePay,2045.6
243,2024-12-08 06:00:28.918329,PhonePe,2206.52
243,2025-05-26 23:40:33.565703,GooglePay,1357.39
243,2025-02-25 14:09:48.778549,PhonePe,1195.36
243,2025-02-22 18:18:15.839058,PhonePe,2695.62
243,2025-04-18 03:40:26.671754,PhonePe,1649.99
243,2025-06-02 08:51:26.066925,PhonePe,4393.09
244,2025-01-28 15:57:10.071721,GooglePay,3796.2
244,2025-01-03 17:50:42.267002,GooglePay,4234.72
244,2024-12-08 01:59:30.554313,PhonePe,1459.64
244,2025-05-13 21:55:50.101935,PhonePe,804.87
244,2025-05-02 20:56:39.885093,PhonePe,2809.39
244,2024-12-18 16:19:02.452204,PhonePe,1262.62
244,2024-12-15 11:30:23.667141,PhonePe,1691.09
244,2024-12-27 05:10:48.394113,Paytm,1302.22
244,2025-01-10 06:19:20.347246,PhonePe,2696.38
244,2024-12-08 11:32:05.974986,Paytm,2902.56
245,2025-02-08 07:06:04.916358,GooglePay,3029.38
245,2024-12-21 22:19:49.939226,PhonePe,939.23
245,2025-05-06 15:49:35.883619,PhonePe,2035.58
245,2024-12-28 23:06:56.609632,Paytm,1175.39
245,2025-01-01 17:57:41.090347,PhonePe,2984.69
245,2025-05-16 22:26:11.077546,GooglePay,2642.78
246,2025-04-26 15:18:58.002170,GooglePay,4900.24
246,2025-01-03 10:04:45.925787,GooglePay,1252.67
246,2025-02-01 20:50:35.674156,PhonePe,4343.6
246,2025-01-31 12:39:57.179881,GooglePay,82.03
246,2025-01-10 20:02:12.815805,PhonePe,4954.56
246,2025-04-10 03:13:29.965271,PhonePe,3487.93
246,2025-04-12 00:31:17.660142,PhonePe,2860.91
246,2025-06-02 22:09:39.328676,Paytm,1205.23
247,2025-04-04 12:59:38.327081,PhonePe,4040.67
247,2025-05-13 23:54:07.425177,PhonePe,3336.63
247,2024-12-17 02:33:18.935978,GooglePay,2197.79
247,2025-03-21 17:09:20.829295,PhonePe,931.9
247,2025-05-06 10:07:49.328403,PhonePe,4591.46
247,2024-12-29 17:38:08.412019,PhonePe,1988.1
247,2024-12-31 18:57:46.813613,GooglePay,4859.33
247,2025-04-16 18:38:17.500393,GooglePay,4742.66
247,2025-05-10 16:51:47.826621,Paytm,191.27
247,2025-02-13 08:01:16.709529,PhonePe,114.84
247,2025-04-28 15:36:21.358099,GooglePay,4498.26
248,2025-03-18 06:32:46.149984,Paytm,4951.02
248,2025-05-29 21:02:44.017615,GooglePay,2997.55
248,2025-02-27 06:24:36.779478,GooglePay,192.2
248,2025-01-28 05:58:55.035474,GooglePay,4000.6
248,2025-04-23 12:43:12.794378,PhonePe,3198.28
248,2025-02-16 15:21:03.146703,GooglePay,1612.78
248,2025-05-30 07:59:53.553276,PhonePe,3239.4
248,2025-02-13 19:36:29.801014,PhonePe,3264.75
248,2024-12-14 21:39:36.610212,PhonePe,3925.9
248,2025-05-17 07:40:28.466525,Paytm,4347.02
248,2025-02-28 13:42:37.771874,Paytm,2066.19
249,2024-12-09 12:53:54.387586,Paytm,809.7
249,2025-03-18 02:57:00.318717,PhonePe,112.81
249,2025-04-18 02:11:34.174794,GooglePay,4051.85
249,2025-01-05 06:27:35.910341,PhonePe,2432.66
249,2024-12-19 22:33:09.133381,GooglePay,1584.46
249,2025-03-25 20:46:25.298467,GooglePay,2462.67
249,2025-04-22 00:57:35.642930,GooglePay,3354.3
249,2025-03-15 10:11:42.242337,GooglePay,636.81
250,2025-04-27 12:14:00.468739,GooglePay,175.95
250,2025-04-03 17:53:49.831007,Paytm,1895.48
250,2025-05-22 09:28:44.050148,Paytm,3084.35
250,2025-01-15 16:59:31.511458,GooglePay,1931.34
250,2025-03-21 09:03:14.341237,Paytm,3110.19
251,2025-01-15 01:19:52.250367,PhonePe,3847.1
251,2025-03-23 19:06:22.216912,Paytm,81.27
251,2025-05-26 01:46:00.286789,GooglePay,4525.34
251,2025-03-01 05:28:04.695995,PhonePe,462.27
251,2025-04-23 11:02:38.341044,Paytm,2729.14
251,2025-01-02 12:43:09.883275,PhonePe,376.49
251,2025-03-06 14:01:29.742332,Paytm,660.38
251,2025-03-10 18:09:25.892167,GooglePay,4872.66
251,2025-04-27 09:38:13.490158,GooglePay,1785.77
251,2025-02-05 17:45:58.130754,GooglePay,3312.69
252,2025-03-15 11:03:43.648871,GooglePay,4907.57
252,2025-01-10 13:49:47.954827,PhonePe,3234.13
252,2025-02-17 07:10:17.699540,Paytm,518.84
252,2025-05-26 07:52:09.008396,PhonePe,4148.35
252,2025-04-05 05:05:36.467651,GooglePay,34.43
252,2025-02-08 13:49:58.344982,PhonePe,4608.42
252,2025-01-31 23:39:25.669822,Paytm,3983.83
252,2025-03-14 19:43:20.686449,GooglePay,4527.0
252,2025-01-28 01:42:12.265749,PhonePe,151.99
252,2024-12-16 00:37:26.285055,Paytm,1140.49
252,2025-03-25 19:18:56.504698,PhonePe,2440.92
253,2025-01-27 03:02:23.891290,Paytm,4789.93
253,2025-01-22 22:34:09.138469,Paytm,622.5
253,2025-01-27 06:02:18.635864,GooglePay,81.33
253,2024-12-29 12:56:47.568687,GooglePay,561.86
253,2025-02-21 23:27:22.467109,PhonePe,795.59
253,2025-02-07 16:06:23.465570,PhonePe,4193.48
253,2025-03-03 10:55:54.126477,Paytm,1305.27
253,2025-01-21 06:12:49.182069,Paytm,666.5
253,2025-05-12 21:35:05.531490,Paytm,1309.36
253,2024-12-30 09:05:54.172265,PhonePe,111.08
254,2025-03-06 03:21:17.902774,Paytm,1162.83
254,2024-12-21 16:50:54.138353,GooglePay,3854.69
254,2024-12-18 15:39:33.570915,GooglePay,544.62
254,2025-05-11 07:56:56.060786,Paytm,1246.14
254,2025-02-04 12:10:13.298147,Paytm,3983.69
254,2025-04-19 11:19:32.037511,GooglePay,2979.26
254,2025-01-22 01:13:17.226892,GooglePay,602.46
254,2025-01-24 18:17:10.928288,GooglePay,1857.31
254,2025-04-24 00:00:26.585123,Paytm,3248.41
254,2025-04-23 04:53:42.668443,Paytm,3537.08
254,2025-03-02 06:22:37.167161,Paytm,1159.07
254,2025-02-16 23:29:40.487544,GooglePay,4251.39
255,2025-03-23 15:38:30.495237,GooglePay,1118.18
255,2025-01-25 06:15:01.763806,GooglePay,3813.23
255,2025-03-01 18:57:51.865604,Paytm,320.93
255,2025-02-27 16:54:17.620852,PhonePe,647.42
255,2025-05-20 22:44:23.849694,PhonePe,1293.85
255,2025-04-10 16:32:33.446290,Paytm,4367.8
255,2025-04-09 13:17:55.883157,PhonePe,750.14
255,2025-01-27 08:12:14.062796,GooglePay,334.37
255,2025-03-24 16:15:32.415933,Paytm,1505.0
255,2025-05-22 14:40:18.529025,GooglePay,2361.17
255,2025-02-12 10:26:26.312509,GooglePay,432.46
255,2025-05-17 06:38:34.550155,Paytm,4432.54
256,2025-04-14 12:18:00.713287,PhonePe,4153.36
256,2025-01-03 19:16:32.258448,GooglePay,391.72
256,2025-05-01 16:32:59.503776,Paytm,1041.79
256,2025-05-04 05:39:08.014957,GooglePay,3124.46
256,2025-02-02 22:34:08.731721,Paytm,2583.99
256,2024-12-13 03:16:08.686057,PhonePe,4969.92
256,2025-05-03 20:23:26.214623,Paytm,738.72
257,2025-05-26 17:24:56.383482,GooglePay,1911.93
257,2024-12-14 01:22:42.373926,PhonePe,2229.46
257,2025-03-06 09:17:34.439854,PhonePe,3010.29
257,2025-01-21 14:51:57.180937,PhonePe,4897.49
257,2024-12-29 03:05:36.691183,PhonePe,4811.24
258,2025-05-02 11:05:21.861577,PhonePe,426.41
258,2025-02-02 01:40:03.381885,PhonePe,1144.14
258,2025-02-21 20:09:34.132480,Paytm,4738.43
258,2025-04-24 00:52:53.147974,PhonePe,2232.89
258,2024-12-09 05:40:08.315456,Paytm,1323.94
258,2025-02-18 03:57:27.309252,Paytm,2716.62
258,2025-02-18 05:54:23.135953,GooglePay,2533.93
258,2024-12-22 21:51:34.687826,Paytm,2298.83
258,2025-01-25 19:23:53.165024,Paytm,3237.92
258,2024-12-13 19:12:59.781461,GooglePay,427.36
259,2025-03-09 20:09:27.027543,Paytm,1983.31
259,2025-04-25 18:34:23.124339,PhonePe,42.69
259,2025-04-07 17:47:21.155295,PhonePe,2963.64
259,2024-12-23 00:45:27.216118,PhonePe,1399.53
259,2025-04-07 05:21:31.697326,PhonePe,4028.38
259,2025-05-30 08:06:59.544142,Paytm,796.2
259,2025-02-10 05:25:43.627705,GooglePay,4632.1
259,2025-05-23 21:25:54.270224,PhonePe,1390.94
259,2025-03-05 04:24:42.383482,GooglePay,107.73
259,2025-05-22 02:23:49.062584,GooglePay,118.75
260,2025-01-07 11:39:29.185800,PhonePe,4322.53
260,2025-04-12 04:38:26.015783,Paytm,4078.73
260,2025-03-14 13:14:47.424921,GooglePay,1684.31
260,2025-05-16 09:14:27.460582,Paytm,1849.64
260,2024-12-04 22:49:09.123694,PhonePe,4025.81
260,2025-05-23 18:32:39.564629,Paytm,3250.55
260,2025-01-29 11:19:48.811091,PhonePe,1464.55
260,2025-05-09 18:38:01.681134,GooglePay,698.33
260,2024-12-10 00:29:49.091532,GooglePay,3882.33
260,2024-12-21 11:17:24.127687,PhonePe,1482.71
260,2025-01-02 20:07:13.984619,PhonePe,2436.96
261,2025-04-24 06:56:12.668517,GooglePay,886.61
261,2025-05-07 18:05:22.201997,PhonePe,1516.33
261,2025-05-17 05:38:56.066550,PhonePe,991.85
261,2024-12-23 00:34:40.808817,GooglePay,3370.75
261,2025-05-09 11:40:47.412284,PhonePe,3010.81
261,2025-01-13 06:34:50.208447,Paytm,2282.01
261,2024-12-16 21:52:56.674972,PhonePe,2055.82
261,2024-12-09 15:10:39.320421,GooglePay,3967.39
261,2025-03-22 10:33:01.812615,GooglePay,2079.57
261,2025-04-26 13:49:28.289369,PhonePe,2124.84
261,2025-03-13 21:57:01.752297,GooglePay,2146.57
261,2025-04-04 01:30:15.346973,PhonePe,4147.33
262,2025-01-04 09:27:40.025562,PhonePe,4585.17
262,2025-04-29 13:35:57.183615,GooglePay,759.94
262,2025-05-15 22:46:49.133547,PhonePe,3272.83
262,2024-12-27 14:45:28.654578,PhonePe,2586.69
262,2024-12-08 12:33:26.053788,PhonePe,3130.1
262,2025-05-15 01:14:19.787505,GooglePay,3175.3
262,2025-02-20 11:33:14.130092,GooglePay,4658.13
262,2025-02-04 21:45:01.011405,GooglePay,3920.03
262,2025-04-30 22:08:41.973863,GooglePay,3792.45
263,2025-05-01 14:01:54.297154,Paytm,3697.22
263,2025-04-25 07:15:08.140014,GooglePay,61.65
263,2025-04-16 23:30:17.752191,PhonePe,2516.09
263,2024-12-28 01:24:48.049625,GooglePay,1997.3
263,2025-02-19 18:01:30.592414,Paytm,4178.09
263,2025-02-22 15:53:16.344386,PhonePe,99.77
263,2025-03-12 12:49:07.053352,GooglePay,1164.94
263,2025-04-21 11:59:31.359493,PhonePe,4561.38
263,2025-03-06 01:10:15.169488,PhonePe,590.72
263,2025-06-02 13:17:27.704885,GooglePay,1436.25
264,2025-02-01 18:15:32.166842,PhonePe,2998.82
264,2024-12-29 19:41:35.290327,Paytm,4170.84
264,2025-05-04 18:06:10.070060,Paytm,852.48
264,2025-05-16 15:44:47.183913,Paytm,614.33
264,2025-04-05 06:31:52.677144,GooglePay,4047.84
264,2025-05-25 10:18:20.197127,PhonePe,4964.85
265,2025-01-05 08:31:54.323190,GooglePay,2205.0
265,2024-12-27 17:59:00.114457,GooglePay,1430.72
265,2025-05-24 14:17:36.627840,PhonePe,1156.42
265,2025-05-29 22:31:32.564678,PhonePe,2815.79
265,2025-01-03 01:19:31.562461,Paytm,448.21
265,2024-12-25 09:51:02.985173,GooglePay,513.96
265,2024-12-10 04:44:17.981308,GooglePay,440.12
265,2024-12-16 23:06:27.792700,GooglePay,4486.74
265,2025-03-11 03:41:52.017473,GooglePay,1201.5
265,2025-04-06 19:55:12.053147,Paytm,3437.36
265,2025-02-06 10:36:58.982454,GooglePay,1808.68
266,2025-01-05 10:39:13.869329,Paytm,4943.9
266,2025-02-09 16:00:47.021626,Paytm,1459.81
266,2025-02-02 20:26:08.879450,GooglePay,985.83
266,2025-01-30 16:21:04.163629,GooglePay,4780.65
266,2025-04-09 18:25:03.770600,PhonePe,835.43
266,2025-03-25 17:02:03.805771,PhonePe,4473.53
266,2025-02-15 16:02:07.592654,GooglePay,4822.88
266,2025-01-05 07:11:12.749186,PhonePe,2623.74
267,2025-02-27 23:48:58.334062,GooglePay,2574.25
267,2025-03-19 04:20:18.777080,GooglePay,2762.49
267,2025-01-03 13:15:53.090532,PhonePe,519.68
267,2025-01-12 00:18:10.185259,GooglePay,468.88
267,2025-02-17 11:31:33.077390,Paytm,2855.83
268,2025-02-13 01:16:51.024841,Paytm,1938.74
268,2025-03-29 23:27:02.729680,Paytm,3253.82
268,2025-05-22 14:21:31.187245,PhonePe,490.23
268,2025-01-28 00:06:49.271678,PhonePe,3147.9
268,2025-02-08 22:18:21.403477,Paytm,2718.78
268,2024-12-12 16:53:12.501279,Paytm,2989.69
268,2025-03-01 17:00:49.357563,GooglePay,2962.83
268,2025-03-27 17:22:03.448156,Paytm,2202.35
269,2025-01-21 21:33:25.342203,PhonePe,743.46
269,2025-05-22 09:39:36.303345,Paytm,3995.8
269,2024-12-30 02:12:34.753547,PhonePe,4466.36
269,2025-05-14 11:59:17.910218,PhonePe,3726.81
269,2025-05-18 18:36:56.014362,PhonePe,330.13
269,2025-06-01 09:35:19.665584,Paytm,2749.04
270,2025-01-25 06:07:05.745633,Paytm,712.68
270,2025-03-21 21:57:54.781871,Paytm,442.13
270,2025-04-12 10:27:11.982829,PhonePe,1202.48
270,2024-12-31 14:53:16.701270,GooglePay,2596.89
270,2024-12-30 07:23:56.459555,GooglePay,687.15
270,2025-05-24 15:08:32.039987,PhonePe,4490.3
270,2025-04-07 19:26:43.041814,Paytm,1119.45
270,2025-02-13 22:33:27.840627,GooglePay,51.28
270,2024-12-12 01:28:00.166669,GooglePay,2050.25
270,2025-05-15 16:57:41.766169,GooglePay,1665.03
270,2025-03-16 20:13:05.395162,GooglePay,374.44
270,2025-02-05 10:18:44.472643,PhonePe,3745.49
271,2025-05-10 01:01:37.457327,Paytm,4621.39
271,2025-04-10 23:43:29.032051,GooglePay,669.35
271,2025-05-17 23:09:05.099237,GooglePay,2088.84
271,2025-03-20 11:52:06.414935,GooglePay,2260.4
271,2024-12-26 14:02:20.336157,PhonePe,2855.08
271,2025-03-27 11:42:29.419417,GooglePay,3106.98
271,2025-01-30 11:32:11.228792,Paytm,1437.31
271,2025-04-29 11:32:37.128660,PhonePe,1947.61
272,2024-12-12 03:39:27.664011,Paytm,1351.2
272,2025-04-08 06:34:11.442166,GooglePay,3647.03
272,2025-03-12 20:34:55.797240,GooglePay,2859.78
272,2025-03-16 01:47:46.925072,PhonePe,2492.56
272,2025-03-19 23:49:30.684786,GooglePay,2202.64
273,2025-04-16 02:51:03.868025,Paytm,114.6
273,2025-05-16 07:14:29.825178,PhonePe,347.46
273,2025-05-24 04:53:29.561052,GooglePay,361.0
273,2025-02-11 12:26:53.246211,GooglePay,1377.19
273,2025-01-13 08:07:53.380216,Paytm,1834.34
273,2025-03-10 01:14:56.395376,PhonePe,2087.16
274,2025-05-26 01:14:16.611359,PhonePe,3779.01
274,2025-05-21 07:38:20.835696,GooglePay,3478.67
274,2025-03-28 13:18:51.017451,GooglePay,188.5
274,2025-03-14 20:27:24.788706,PhonePe,4789.98
274,2025-03-26 10:32:47.272578,Paytm,4432.43
274,2025-05-13 22:08:06.732395,PhonePe,3758.28
274,2025-02-06 20:19:14.446309,Paytm,4058.51
274,2025-04-29 18:17:59.858999,PhonePe,3249.54
274,2025-02-08 15:27:52.496406,GooglePay,3025.28
274,2025-01-23 14:26:23.457117,PhonePe,745.64
275,2025-02-18 09:59:34.756956,PhonePe,4064.29
275,2025-01-13 22:11:54.428583,Paytm,2319.55
275,2025-01-14 21:54:18.986450,PhonePe,3176.8
275,2025-02-21 18:56:06.652920,PhonePe,3953.98
275,2025-03-10 04:14:07.888663,PhonePe,128.14
275,2025-03-07 16:47:57.702803,GooglePay,55.17
275,2024-12-04 23:24:06.065143,GooglePay,102.46
276,2024-12-11 23:32:53.744602,Paytm,1425.38
276,2025-04-23 11:30:32.195970,PhonePe,723.37
276,2025-05-05 10:54:32.127099,GooglePay,739.57
276,2025-04-12 16:26:46.136760,GooglePay,4498.93
276,2025-04-11 00:57:16.338220,GooglePay,4311.27
276,2025-01-24 20:14:36.810019,PhonePe,3830.75
276,2025-03-15 02:01:45.952290,PhonePe,1356.08
276,2025-01-11 16:13:03.635893,GooglePay,1081.32
276,2025-05-12 22:41:16.516705,Paytm,3786.85
276,2025-02-07 07:28:53.789483,Paytm,713.88
277,2024-12-29 10:40:52.106800,Paytm,1341.14
277,2025-03-30 04:30:47.697405,Paytm,2560.06
277,2024-12-31 17:14:42.916345,PhonePe,804.27
277,2025-02-14 10:59:32.148837,GooglePay,4080.07
277,2025-03-22 23:40:58.881699,PhonePe,3845.68
277,2025-02-26 17:10:50.132106,GooglePay,4232.94
277,2025-04-04 00:00:23.721724,Paytm,3660.7
277,2025-02-09 23:17:35.305478,Paytm,1834.38
277,2024-12-09 07:54:28.805559,GooglePay,4878.56
277,2025-04-15 02:37:26.023609,Paytm,1111.86
277,2025-06-01 05:12:56.555568,GooglePay,2036.61
278,2025-06-02 11:23:57.960461,Paytm,1469.44
278,2024-12-11 21:56:08.980278,PhonePe,4982.27
278,2025-01-20 20:36:37.325868,PhonePe,3077.97
278,2025-01-25 14:01:34.285532,PhonePe,4344.05
278,2025-02-22 17:16:25.770680,PhonePe,2033.28
278,2025-03-06 04:45:25.922457,GooglePay,3535.77
278,2025-01-22 01:34:44.265815,PhonePe,1900.24
278,2024-12-08 11:42:25.454050,GooglePay,1478.65
278,2025-01-01 11:14:53.849696,GooglePay,4995.74
278,2025-04-01 22:32:23.935821,GooglePay,2173.53
279,2025-02-17 02:00:34.684622,Paytm,2485.93
279,2025-03-04 10:01:52.007206,Paytm,348.49
279,2025-02-06 22:16:33.219952,GooglePay,419.45
279,2024-12-13 22:55:55.164367,GooglePay,2932.29
279,2025-03-11 13:40:58.056952,PhonePe,18.53
279,2025-03-06 12:26:56.091115,GooglePay,2457.6
279,2024-12-08 23:30:59.234560,Paytm,4858.54
280,2025-03-11 06:13:47.806169,PhonePe,2760.25
280,2025-01-15 17:42:22.652532,PhonePe,2135.58
280,2025-01-19 07:22:58.069027,Paytm,4303.66
280,2025-03-11 14:34:28.826678,Paytm,1941.11
280,2025-04-20 20:44:02.952788,PhonePe,2422.81
280,2024-12-25 09:56:08.104873,GooglePay,3260.08
280,2025-01-25 23:52:48.079853,Paytm,4618.06
280,2025-02-03 03:11:45.997590,Paytm,1304.89
281,2025-04-02 14:04:22.970034,PhonePe,904.58
281,2025-03-13 23:04:48.118570,PhonePe,2453.85
281,2025-03-10 18:50:10.204618,PhonePe,343.55
281,2025-02-17 12:14:05.918718,GooglePay,325.4
281,2025-04-13 12:35:11.282976,PhonePe,980.69
281,2025-05-31 03:55:14.032750,PhonePe,981.5
281,2025-05-19 06:40:52.288143,GooglePay,913.37
281,2025-02-12 10:26:48.586937,Paytm,2016.24
282,2025-03-01 12:50:36.287862,GooglePay,142.24
282,2025-05-14 11:45:03.585229,GooglePay,319.13
282,2025-04-19 23:43:24.790448,PhonePe,2282.24
282,2025-01-26 16:56:47.349575,PhonePe,2467.76
282,2025-01-16 09:11:54.997404,PhonePe,1679.6
282,2025-01-01 13:02:02.376321,PhonePe,4572.03
282,2025-04-08 15:14:22.636153,Paytm,716.86
282,2025-01-15 14:50:15.505226,PhonePe,4582.34
283,2025-05-13 12:27:37.616528,PhonePe,2972.83
283,2025-03-20 01:41:22.017874,PhonePe,2394.1
283,2025-04-15 16:39:04.795496,Paytm,2108.71
283,2025-04-06 02:39:04.956417,PhonePe,232.04
283,2025-03-31 17:48:38.730701,PhonePe,449.86
284,2025-01-26 14:33:18.096955,GooglePay,4871.03
284,2025-01-07 17:51:35.913406,PhonePe,3235.96
284,2025-02-25 16:38:53.821405,Paytm,3443.48
284,2025-05-23 17:27:15.124891,GooglePay,787.96
284,2025-04-16 20:13:39.073324,PhonePe,246.39
284,2025-02-23 20:07:04.091169,Paytm,2714.8
284,2024-12-04 14:42:18.358551,PhonePe,3314.12
284,2025-05-06 21:03:11.967428,GooglePay,1205.17
285,2025-01-15 17:34:50.418654,PhonePe,2485.48
285,2025-01-12 16:53:59.591953,Paytm,3932.53
285,2025-01-26 15:44:20.673833,PhonePe,3469.42
285,2025-01-11 11:19:29.235625,GooglePay,2254.11
285,2025-01-15 13:53:23.101439,Paytm,3812.66
285,2025-04-05 15:09:24.055522,Paytm,368.77
285,2025-04-03 12:54:58.678238,PhonePe,1118.43
285,2025-01-05 14:36:58.594987,PhonePe,3481.08
285,2025-02-22 11:12:45.677366,Paytm,2722.96
285,2025-04-05 06:33:45.431734,GooglePay,2340.41
285,2024-12-26 08:48:33.229844,GooglePay,1032.91
285,2025-04-04 18:26:22.437541,PhonePe,448.75
286,2025-02-04 05:54:26.353959,PhonePe,4522.7
286,2025-01-03 23:50:02.603675,GooglePay,458.04
286,2025-05-04 19:14:15.060651,GooglePay,2036.35
286,2025-03-25 12:42:39.967172,Paytm,2795.79
286,2024-12-06 20:25:17.364922,GooglePay,418.12
286,2025-05-07 16:28:58.866297,Paytm,1823.81
287,2025-03-31 15:27:23.499158,PhonePe,2099.82
287,2025-02-26 16:38:55.378324,Paytm,826.51
287,2025-03-09 13:18:57.004382,Paytm,4884.03
287,2024-12-26 08:33:11.678221,PhonePe,573.88
287,2025-04-06 10:39:55.194792,Paytm,4632.63
287,2025-03-21 10:44:38.082282,PhonePe,1854.37
287,2025-03-11 05:06:11.094035,Paytm,4763.29
287,2025-01-09 00:34:58.392247,Paytm,2982.8
