user_id,timestamp,amount,merchant_category
280,2025-03-12 06:46:50.200701,343.11,entertainment
280,2025-02-09 15:32:09.929301,286.2,entertainment
280,2025-03-29 10:00:22.953367,255.69,entertainment
280,2025-04-25 13:13:20.985881,442.17,entertainment
280,2024-12-21 15:40:23.137025,488.44,entertainment
280,2025-02-19 12:57:17.381618,459.52,bills
281,2025-02-06 12:43:59.924926,470.78,entertainment
281,2025-04-23 12:54:26.011374,295.34,others
281,2025-05-23 04:19:49.130275,279.32,entertainment
281,2024-12-09 22:00:07.519320,121.11,entertainment
281,2024-12-05 22:55:10.530501,180.73,entertainment
281,2025-01-17 02:54:28.584534,257.94,groceries
281,2025-01-11 07:58:36.166129,338.81,travel
281,2025-03-20 16:36:29.368059,451.91,bills
281,2025-03-27 09:05:15.476911,101.18,others
281,2025-02-03 14:19:58.980731,442.64,groceries
281,2025-05-28 16:27:42.587234,394.61,groceries
281,2025-02-19 23:13:29.843546,263.57,others
281,2025-05-03 03:45:30.578428,265.98,others
281,2025-03-20 16:12:04.445577,117.56,groceries
281,2024-12-03 13:22:20.925490,235.51,groceries
281,2025-04-25 15:37:11.069760,484.93,travel
281,2025-04-18 22:43:17.958152,58.15,entertainment
281,2025-01-06 15:38:41.109497,369.37,groceries
281,2025-02-02 17:43:22.632998,66.55,travel
281,2024-12-25 15:43:37.692162,220.59,others
281,2024-12-17 11:10:52.350852,145.97,others
281,2025-05-18 08:05:01.142821,191.04,travel
281,2024-12-08 01:34:20.848653,39.6,bills
281,2025-05-17 14:32:18.701425,257.65,others
281,2025-05-17 05:35:13.887996,320.05,travel
281,2025-05-21 07:36:18.910414,326.23,travel
281,2025-02-23 19:48:41.707762,252.88,bills
281,2025-04-27 09:06:32.838893,23.25,groceries
281,2025-01-19 19:40:40.244765,150.58,groceries
281,2025-02-05 09:51:36.801973,436.69,others
281,2025-05-04 08:50:36.882388,438.34,groceries
281,2024-12-05 16:53:42.255776,423.04,groceries
281,2025-03-19 07:27:46.619828,92.59,groceries
281,2025-05-10 02:35:21.668259,485.9,entertainment
281,2025-03-03 14:03:19.594544,243.65,others
281,2025-05-02 22:59:25.100697,454.69,travel
281,2025-01-21 01:38:16.301871,171.43,bills
281,2025-01-20 16:31:01.705854,136.58,entertainment
281,2025-05-24 10:33:39.966436,252.01,bills
281,2025-04-19 04:38:19.383283,166.98,entertainment
281,2025-01-13 06:54:28.570598,82.4,others
281,2025-04-02 12:01:03.594369,403.29,entertainment
281,2025-02-04 12:39:40.834848,344.04,travel
281,2025-02-07 13:33:10.122486,148.52,entertainment
281,2024-12-07 16:37:05.132459,236.54,travel
281,2025-01-22 17:03:31.921462,232.88,entertainment
281,2025-03-08 01:18:26.908313,45.64,others
281,2025-01-04 03:38:46.014980,375.39,others
281,2024-12-30 05:04:54.714647,474.5,bills
281,2024-12-27 13:14:51.453608,69.48,travel
281,2024-12-12 04:04:02.374639,84.76,travel
281,2025-02-19 19:40:19.440305,255.58,entertainment
281,2025-04-17 16:11:13.939407,350.53,entertainment
281,2025-02-05 11:08:20.828196,166.26,others
281,2025-02-06 13:42:16.380120,427.63,groceries
281,2025-02-06 03:19:09.765462,240.87,groceries
281,2025-03-25 21:38:10.407484,281.5,bills
281,2025-01-28 13:12:15.802509,252.23,entertainment
281,2025-04-11 21:03:31.791891,439.38,bills
281,2025-03-17 05:26:59.770406,435.14,entertainment
281,2025-05-17 06:25:27.985461,494.38,groceries
281,2025-05-11 20:35:44.063089,138.27,others
281,2025-01-06 08:46:14.683603,135.21,groceries
281,2025-03-17 09:11:43.425270,450.19,entertainment
281,2025-04-22 15:32:53.779828,353.84,groceries
281,2025-03-13 15:37:19.201770,240.28,groceries
282,2024-12-23 20:55:10.523182,213.73,groceries
282,2025-01-19 05:27:06.447125,101.87,groceries
282,2025-01-06 16:45:51.900737,385.36,groceries
282,2025-05-12 01:15:15.121083,137.61,others
282,2025-03-20 02:12:20.410252,431.64,others
282,2024-12-28 21:33:35.626743,89.71,travel
282,2025-05-11 02:29:23.676167,414.53,groceries
282,2025-05-30 04:52:38.865539,481.36,entertainment
282,2025-05-27 07:38:14.993669,418.83,others
282,2025-02-10 10:15:07.315337,272.27,others
282,2024-12-09 10:06:59.049809,418.23,groceries
282,2024-12-16 10:12:01.265493,373.19,entertainment
282,2025-02-01 23:30:48.721761,250.47,entertainment
282,2025-05-17 15:05:57.617828,93.5,groceries
282,2024-12-16 02:22:41.621593,416.27,groceries
282,2025-03-28 16:33:55.916800,498.07,entertainment
282,2025-03-31 14:46:00.708642,332.03,groceries
282,2025-03-01 13:37:00.041319,28.8,entertainment
282,2025-02-12 06:32:04.423743,489.63,bills
282,2025-02-10 16:58:49.045586,415.49,bills
282,2025-02-18 00:32:37.660825,149.39,groceries
282,2025-04-21 19:32:54.470800,158.11,groceries
283,2025-04-13 15:56:22.414502,422.72,others
283,2024-12-23 21:48:54.325157,347.79,bills
283,2025-05-07 02:18:54.981269,264.76,travel
283,2025-04-25 01:48:23.332059,399.19,bills
283,2025-01-04 19:43:38.666500,107.99,others
283,2024-12-05 12:11:14.986211,358.25,others
283,2025-05-10 19:20:26.673424,174.27,entertainment
283,2025-02-06 08:06:52.919558,62.42,others
283,2025-02-10 14:50:10.266316,376.11,travel
283,2025-04-29 02:48:54.562989,193.22,others
283,2025-06-01 11:03:17.331902,190.48,travel
283,2025-04-28 16:41:16.069082,471.73,others
283,2025-03-10 03:56:53.327537,473.98,groceries
283,2024-12-23 22:38:18.123660,311.95,bills
283,2025-03-01 02:13:21.740831,435.7,bills
283,2025-03-31 12:02:37.947185,383.58,entertainment
283,2025-02-03 11:35:05.978672,270.29,travel
283,2025-05-13 10:19:57.370670,405.06,entertainment
283,2025-03-04 20:34:01.780184,228.84,entertainment
283,2025-03-01 06:30:05.952622,333.29,travel
283,2025-01-21 14:04:03.600093,410.15,others
283,2025-03-03 20:57:01.624217,263.99,others
283,2025-03-21 06:10:37.181921,231.96,others
283,2025-01-19 06:19:08.829784,222.68,travel
283,2025-05-07 01:26:12.007132,409.95,travel
283,2025-03-17 02:23:28.569455,218.09,groceries
283,2025-02-26 23:35:28.213073,334.8,bills
283,2024-12-17 00:17:12.297845,282.39,others
283,2025-02-06 21:46:33.313624,485.42,others
283,2025-05-23 13:02:28.017784,196.59,others
283,2024-12-05 17:09:54.702801,490.31,entertainment
283,2025-02-19 23:01:45.538949,356.29,travel
283,2025-03-12 09:07:02.023455,472.21,others
283,2025-03-30 00:12:41.191154,286.3,groceries
283,2025-05-19 07:37:08.397573,481.05,groceries
283,2025-02-28 10:40:05.580738,285.1,others
283,2025-03-08 13:39:35.461760,60.82,entertainment
283,2025-01-17 06:52:40.490617,235.78,travel
283,2025-04-05 01:58:12.548646,262.37,others
283,2025-04-14 04:48:28.609735,185.73,groceries
283,2025-05-03 00:13:57.376439,123.51,others
283,2025-03-29 23:28:39.962634,363.76,entertainment
283,2025-02-10 16:59:37.612215,377.86,travel
283,2025-04-11 04:37:43.223364,342.11,travel
283,2025-05-08 07:38:17.170070,318.52,entertainment
283,2025-04-04 02:40:19.990000,62.37,entertainment
283,2025-05-20 08:22:06.848495,398.07,groceries
283,2025-05-13 10:01:21.517994,137.11,travel
283,2024-12-17 22:26:31.410424,378.73,entertainment
283,2025-03-05 05:26:00.178689,432.51,entertainment
283,2024-12-29 02:48:21.405122,50.28,travel
283,2024-12-19 18:53:03.102161,461.83,bills
283,2025-05-13 21:17:20.423040,491.45,entertainment
284,2025-02-13 03:40:51.215056,438.11,entertainment
284,2025-02-11 03:05:00.668895,310.75,entertainment
284,2025-01-04 13:55:23.093757,323.29,others
284,2024-12-31 02:21:02.945758,356.15,others
284,2025-04-22 02:31:02.107567,124.53,travel
284,2025-05-22 14:11:08.976768,100.97,bills
284,2025-02-25 14:32:26.204119,243.11,travel
284,2025-03-10 16:34:13.288623,190.13,groceries
284,2025-03-02 08:19:25.568471,159.24,others
284,2025-02-22 19:56:39.151564,219.14,bills
284,2024-12-23 13:05:49.230021,451.6,entertainment
284,2025-05-23 22:37:48.530707,389.63,travel
284,2025-01-10 23:09:29.832077,122.45,groceries
284,2025-01-20 02:22:34.322962,163.29,groceries
284,2025-05-08 13:54:36.069963,35.76,others
284,2025-03-23 23:57:38.633517,388.59,groceries
284,2025-01-31 01:25:02.967793,313.64,entertainment
284,2025-05-07 04:39:48.528581,384.32,others
284,2024-12-18 00:52:11.636795,71.64,entertainment
284,2024-12-08 12:25:51.108960,487.2,entertainment
284,2025-02-13 03:56:36.791205,22.57,others
284,2025-03-09 19:06:54.982052,247.23,groceries
284,2024-12-21 18:36:35.092487,495.46,bills
284,2025-02-16 02:03:14.418734,158.21,others
284,2025-03-26 04:25:53.638487,487.53,bills
284,2025-03-05 00:09:56.461484,414.26,entertainment
284,2025-03-01 03:43:07.064798,93.19,travel
284,2025-05-03 00:00:16.035247,390.02,entertainment
284,2025-01-12 13:43:04.039798,219.66,groceries
284,2025-02-12 06:34:33.326311,155.63,bills
284,2025-01-12 17:59:17.957422,163.81,others
284,2025-01-07 14:09:48.271873,245.89,entertainment
284,2025-01-25 23:10:42.360562,170.55,bills
284,2025-04-16 04:11:48.420601,386.89,bills
284,2025-04-13 10:52:03.641349,119.53,others
284,2024-12-09 11:13:14.659885,410.59,bills
284,2024-12-11 14:00:54.146783,381.65,groceries
284,2025-05-13 06:50:25.501379,186.77,groceries
285,2024-12-17 01:26:52.153007,362.28,travel
285,2025-02-05 04:42:42.638176,206.68,travel
285,2025-02-07 03:26:14.598515,182.06,groceries
285,2024-12-31 00:27:37.996547,480.5,entertainment
285,2025-04-12 03:19:54.547248,264.46,bills
285,2025-03-23 16:27:11.946058,64.88,travel
285,2025-05-09 10:16:40.754873,307.72,others
285,2025-01-07 07:55:51.440086,138.84,bills
285,2025-04-01 10:31:45.144164,305.82,groceries
285,2025-04-24 21:19:02.119114,223.4,others
285,2025-05-14 05:00:01.363771,298.35,groceries
285,2025-01-22 14:47:23.654543,180.65,travel
285,2025-04-23 06:06:06.853882,140.84,others
285,2025-03-25 12:47:49.288412,72.17,bills
285,2025-01-21 09:46:40.901454,165.43,travel
285,2025-02-12 09:08:43.344009,254.86,travel
285,2025-01-26 15:31:43.112185,333.15,others
285,2025-01-12 01:14:47.590853,11.74,entertainment
285,2024-12-10 12:49:39.169946,492.74,travel
285,2025-02-08 21:39:24.918489,477.38,entertainment
285,2025-02-03 00:39:22.786696,143.36,others
285,2025-02-08 07:04:10.673068,315.3,entertainment
285,2025-05-15 22:35:01.824488,358.62,travel
285,2024-12-25 15:41:21.718037,379.35,travel
285,2025-01-23 01:00:57.227218,290.86,bills
285,2025-01-19 23:12:51.595099,330.0,groceries
285,2025-01-02 22:25:27.311294,243.09,bills
285,2025-03-26 06:37:13.159295,329.07,others
285,2025-05-25 09:23:30.743379,129.85,groceries
285,2025-03-13 12:06:58.662558,110.49,others
285,2025-03-24 17:59:29.494838,384.77,others
285,2025-04-10 16:58:02.407982,210.65,others
285,2025-02-26 09:30:33.778012,477.73,bills
285,2024-12-04 16:38:34.948374,331.42,travel
285,2025-04-26 15:24:36.886991,394.43,others
285,2025-03-03 13:35:44.826158,244.13,groceries
285,2025-05-21 23:04:12.917771,327.25,bills
285,2025-04-28 02:30:49.630625,97.93,groceries
285,2025-03-13 02:11:35.921280,202.22,bills
285,2025-02-21 11:00:02.984834,252.63,others
285,2025-05-18 00:01:00.798004,65.5,others
285,2025-04-10 05:47:28.883033,252.63,groceries
285,2025-03-19 14:53:19.691158,267.62,bills
285,2025-02-27 13:51:18.110329,481.15,entertainment
285,2025-01-02 13:02:06.463408,75.27,travel
285,2025-01-21 05:58:06.709247,419.55,others
285,2025-04-25 10:06:52.068181,246.08,groceries
285,2024-12-26 01:47:58.427294,297.88,travel
285,2025-02-02 01:27:37.100639,290.75,entertainment
285,2025-04-05 08:28:59.439043,186.03,entertainment
285,2025-02-10 22:18:13.834138,66.0,bills
285,2025-04-24 14:12:04.820023,273.64,bills
285,2025-02-20 02:16:33.039449,424.38,bills
285,2025-05-21 06:55:55.142891,421.26,travel
285,2025-02-16 23:30:22.689171,167.69,others
285,2025-03-04 20:30:30.567347,106.07,bills
285,2025-03-28 08:17:27.782800,458.74,entertainment
285,2025-05-30 19:02:28.531152,241.72,others
285,2025-03-25 18:51:43.995388,254.28,groceries
285,2025-03-23 02:11:18.424539,408.66,bills
285,2025-05-22 10:11:00.828996,206.86,groceries
285,2025-01-12 07:57:32.322953,166.9,groceries
286,2025-04-02 13:19:03.963317,345.56,groceries
286,2025-02-06 12:56:30.926030,115.67,travel
286,2025-04-28 03:27:55.183346,112.23,others
286,2024-12-26 06:54:25.327670,160.32,groceries
286,2025-03-16 14:58:10.262426,27.74,bills
286,2025-02-11 07:45:19.070759,98.6,groceries
286,2025-02-21 21:44:59.804213,318.2,groceries
286,2024-12-12 12:01:01.268718,80.28,bills
286,2025-04-11 00:03:53.144153,23.21,groceries
286,2025-04-05 05:47:25.222000,315.59,groceries
286,2025-04-10 23:41:22.043967,286.39,others
286,2025-04-27 14:33:27.863455,129.65,travel
286,2025-03-21 09:08:53.868191,111.21,groceries
286,2025-03-14 04:38:23.060373,148.42,others
286,2025-05-06 01:56:28.042629,145.55,entertainment
286,2025-01-14 08:24:23.311496,79.19,travel
286,2025-03-04 20:26:27.098575,74.23,bills
286,2025-05-22 08:46:53.202667,395.66,travel
286,2024-12-22 00:01:11.576647,180.31,entertainment
286,2025-01-25 11:23:23.657760,178.87,others
286,2025-04-03 09:14:59.080742,162.51,others
286,2025-05-17 06:18:43.064918,207.72,entertainment
286,2025-01-12 15:52:40.800113,310.97,others
286,2024-12-11 21:27:31.604647,464.91,entertainment
286,2024-12-23 15:48:59.939813,147.66,bills
286,2025-03-08 23:46:37.120203,148.88,others
286,2024-12-17 00:58:36.954808,76.84,bills
286,2025-02-25 12:14:14.721732,484.72,travel
286,2025-01-03 23:46:40.063812,117.24,travel
286,2025-03-05 01:02:49.241905,125.09,entertainment
286,2025-04-22 01:57:36.375431,414.75,others
286,2025-03-15 00:10:28.160912,394.74,travel
286,2025-02-20 18:57:25.806836,392.9,travel
286,2025-05-17 20:50:07.940772,308.63,travel
286,2025-05-21 17:38:36.677335,447.84,travel
286,2025-04-26 09:20:14.914655,480.66,travel
286,2025-01-15 04:57:21.039989,55.33,others
286,2025-03-17 05:25:06.578979,61.08,groceries
286,2025-04-24 22:36:17.996625,62.14,others
286,2025-05-11 13:44:21.510182,450.55,entertainment
286,2025-03-27 16:23:48.948589,413.83,others
286,2025-02-16 00:28:44.352707,435.97,bills
286,2025-02-02 09:27:23.467471,37.04,travel
286,2025-01-02 22:13:27.815188,234.36,bills
286,2025-04-13 14:49:09.131215,32.39,others
286,2025-04-23 10:20:35.527241,239.21,entertainment
286,2025-03-22 23:11:57.307634,209.73,entertainment
286,2024-12-20 00:56:28.567867,181.16,bills
286,2024-12-06 01:05:15.292408,96.2,bills
286,2025-05-25 18:28:41.202760,353.58,travel
286,2025-01-06 23:46:13.770230,40.56,bills
286,2024-12-23 21:18:06.739103,364.68,groceries
286,2025-04-01 23:09:13.304659,191.56,entertainment
286,2025-05-16 06:57:22.518031,220.63,others
286,2025-05-29 19:10:57.526190,69.29,groceries
286,2024-12-07 18:41:09.921456,475.72,bills
286,2025-04-10 17:38:19.511500,315.99,others
286,2024-12-08 10:15:37.449300,190.33,bills
286,2025-01-08 12:56:56.770249,489.59,others
287,2024-12-22 21:09:30.355614,109.76,others
287,2025-05-10 22:02:27.104655,183.75,others
287,2025-03-29 10:04:45.949999,131.99,bills
287,2025-05-06 12:47:01.790869,356.42,bills
287,2025-05-26 18:39:51.232631,291.74,groceries
287,2025-03-16 17:25:28.014739,301.39,travel
287,2025-04-17 10:09:52.616401,145.85,others
287,2025-01-10 06:31:22.530667,103.26,groceries
287,2024-12-11 04:43:03.673578,280.98,entertainment
287,2025-04-03 11:17:58.720181,140.2,bills
287,2025-02-08 13:00:55.200758,496.64,entertainment
287,2025-03-28 04:54:29.573535,396.36,bills
287,2025-01-06 13:22:37.677309,439.54,bills
287,2025-02-03 20:53:31.619790,400.05,groceries
287,2025-05-02 18:29:22.897419,181.4,travel
287,2025-03-13 21:06:56.071413,430.18,travel
287,2025-04-22 18:07:28.968698,480.7,groceries
287,2025-02-01 14:45:37.566316,453.08,travel
287,2025-02-10 15:14:18.015146,497.49,travel
287,2025-05-30 07:37:51.983315,79.8,bills
287,2025-05-31 22:37:16.632271,436.94,groceries
287,2025-02-26 12:16:13.137306,22.54,entertainment
287,2025-01-25 07:18:41.282487,57.38,bills
287,2025-05-23 06:16:19.179461,78.37,groceries
287,2025-04-16 13:31:16.730910,58.47,entertainment
287,2025-01-13 05:23:04.738687,100.81,groceries
287,2024-12-23 00:32:49.303325,296.46,bills
287,2025-02-10 22:55:33.280183,372.73,travel
287,2024-12-25 13:14:31.888132,444.66,travel
287,2024-12-25 03:50:33.433906,13.74,travel
287,2025-02-25 06:31:49.381356,167.43,bills
287,2025-04-08 10:58:28.575227,450.19,groceries
287,2024-12-09 23:14:44.037753,13.0,travel
287,2025-03-16 15:24:43.589128,198.68,others
287,2025-02-09 11:28:49.328587,154.65,others
287,2025-01-28 05:09:58.044057,342.43,others
287,2025-03-10 13:36:16.264458,292.32,bills
287,2025-03-22 16:27:35.094182,284.64,entertainment
287,2025-01-27 17:09:52.859469,491.42,groceries
287,2025-05-12 18:25:33.826853,444.82,groceries
287,2025-03-01 07:18:46.406475,234.43,groceries
287,2025-01-23 07:58:20.222697,208.57,others
287,2025-05-13 02:39:18.933862,112.55,entertainment
287,2025-01-26 10:04:56.677616,275.51,others
287,2025-02-23 12:51:25.234012,399.39,bills
287,2025-02-26 16:55:41.713704,202.92,groceries
287,2025-05-29 11:20:45.519936,341.26,groceries
287,2025-05-16 04:36:33.354690,381.17,entertainment
287,2025-01-18 08:40:51.859413,32.04,others
287,2025-02-15 04:58:30.560419,482.11,others
287,2025-03-16 18:59:19.477582,402.67,bills
288,2025-01-26 17:55:24.253808,20.84,bills
288,2025-05-06 09:15:23.490942,231.11,groceries
288,2024-12-07 02:30:14.042900,224.58,entertainment
288,2025-03-31 22:08:22.513071,39.33,entertainment
288,2025-02-02 09:43:53.190978,329.18,travel
288,2025-02-13 08:36:07.530724,166.62,groceries
288,2025-05-08 12:04:07.519448,22.09,others
288,2025-05-18 19:50:41.630830,261.12,entertainment
288,2025-05-22 21:06:30.440199,362.07,travel
288,2025-01-15 00:51:06.026203,488.88,entertainment
288,2024-12-30 22:51:00.359609,96.9,travel
288,2024-12-20 23:12:36.040534,112.72,entertainment
288,2025-05-29 18:28:20.166700,443.37,others
288,2024-12-16 10:11:49.018734,63.57,groceries
288,2025-03-06 14:01:05.574463,286.8,travel
288,2025-04-06 11:58:57.479085,397.97,travel
288,2025-03-28 16:50:28.162753,229.51,others
288,2025-01-16 20:03:57.203393,86.83,bills
288,2025-04-28 01:35:20.000966,407.71,entertainment
288,2025-02-23 21:45:14.251123,496.64,groceries
288,2024-12-08 14:00:12.537076,38.08,entertainment
288,2025-02-10 02:25:13.885857,420.75,groceries
288,2024-12-25 11:05:46.714682,348.75,travel
288,2025-05-16 01:57:41.433346,437.34,bills
288,2025-01-23 03:53:50.328729,406.18,entertainment
288,2025-05-18 12:23:46.725960,428.62,groceries
288,2025-04-08 07:20:25.430936,50.29,bills
288,2024-12-29 05:35:21.707643,169.89,groceries
288,2024-12-20 12:45:00.860966,156.23,groceries
288,2025-04-17 00:42:56.367307,325.13,bills
288,2025-01-25 07:39:18.143246,114.88,travel
288,2024-12-29 13:32:31.263240,369.85,groceries
288,2025-01-25 17:59:55.329607,323.02,entertainment
288,2025-01-30 00:11:17.959327,455.87,travel
288,2024-12-31 17:21:30.130962,11.61,entertainment
288,2025-04-29 12:18:19.437301,284.3,bills
288,2025-04-09 13:26:25.085634,76.84,groceries
288,2025-06-02 03:37:42.070140,135.83,others
288,2025-01-05 08:19:57.791111,408.45,travel
288,2025-01-24 20:12:28.365828,148.58,entertainment
288,2024-12-19 11:25:58.050659,368.63,others
288,2024-12-23 03:35:09.216257,27.89,entertainment
288,2025-02-26 14:43:59.681027,445.73,travel
288,2025-04-17 22:55:45.403286,163.54,entertainment
288,2025-01-10 14:08:46.294188,404.96,groceries
288,2025-05-07 15:41:07.449707,194.07,entertainment
288,2025-01-10 17:52:49.317243,180.08,others
288,2025-05-26 10:40:52.192510,170.47,groceries
288,2025-02-25 14:25:14.995822,406.91,entertainment
288,2025-05-26 09:43:40.321409,236.19,entertainment
288,2025-03-08 13:20:53.336315,442.46,entertainment
288,2024-12-25 13:19:50.086231,140.72,groceries
288,2024-12-14 01:46:24.173800,281.75,others
288,2025-03-27 03:35:30.811085,15.92,entertainment
288,2025-02-16 01:54:28.614461,34.99,travel
288,2025-04-29 01:58:26.165153,183.68,others
288,2024-12-04 15:16:47.563393,225.73,entertainment
288,2025-03-17 17:08:03.847729,474.25,entertainment
288,2025-01-23 20:13:55.952684,210.52,groceries
288,2025-05-19 16:58:46.118050,62.42,groceries
288,2024-12-16 15:01:20.620803,133.47,travel
288,2024-12-26 22:02:56.233197,348.67,bills
288,2025-02-22 22:12:35.421399,106.59,groceries
289,2025-04-11 14:31:01.324527,437.36,others
289,2024-12-06 10:14:06.644078,118.48,others
289,2025-05-18 22:32:03.809062,76.8,entertainment
289,2025-04-30 02:31:20.272677,331.15,bills
289,2025-05-30 10:44:38.412829,229.84,groceries
289,2025-04-15 03:56:27.140280,382.55,others
289,2025-02-07 22:14:51.793514,465.07,others
289,2025-05-31 05:47:41.422958,106.43,others
289,2025-04-02 10:11:28.841448,46.25,travel
289,2024-12-19 12:15:15.343817,82.41,bills
289,2025-02-11 05:11:02.569587,57.45,others
289,2025-03-30 17:04:35.980199,343.05,bills
289,2025-05-16 03:08:13.324528,173.77,groceries
289,2025-02-24 15:22:55.931179,71.01,entertainment
289,2025-01-31 08:10:53.082601,236.95,travel
289,2025-05-13 18:05:11.941595,298.82,travel
289,2025-03-12 10:53:13.012396,406.5,others
289,2025-04-04 00:47:13.208467,342.47,others
289,2024-12-27 03:22:29.756986,458.36,others
289,2025-03-03 01:35:58.750409,139.08,groceries
289,2025-04-27 21:20:06.619613,71.3,groceries
289,2025-01-26 16:13:49.829782,103.81,bills
289,2025-05-06 22:07:26.406597,438.29,bills
289,2025-04-06 03:52:56.899566,198.13,others
289,2025-03-26 03:40:24.325745,67.5,travel
289,2025-01-28 22:00:32.980604,80.71,entertainment
290,2025-01-01 09:42:37.505258,393.76,others
290,2025-03-31 11:11:01.323768,433.05,travel
290,2025-02-21 18:20:24.712933,203.6,others
290,2024-12-27 15:53:25.678094,435.26,entertainment
290,2025-05-24 07:13:22.950127,34.01,entertainment
290,2024-12-20 01:15:56.154295,477.87,bills
290,2025-02-13 11:01:27.826554,376.78,travel
290,2025-03-30 12:27:09.117517,370.69,others
290,2025-05-28 21:37:14.113554,106.46,groceries
290,2025-03-16 23:44:18.349246,177.91,groceries
290,2025-03-30 20:39:08.798404,396.78,groceries
290,2025-02-02 07:14:20.089160,296.2,bills
290,2025-02-02 19:00:31.251197,248.82,entertainment
290,2025-03-29 03:30:34.199337,24.64,others
290,2025-03-19 14:17:33.818166,39.39,travel
290,2024-12-19 15:52:16.967336,165.76,entertainment
290,2025-01-12 01:32:47.328965,499.71,groceries
290,2025-01-13 19:46:57.981060,44.94,travel
290,2025-03-13 18:50:48.491958,423.37,groceries
290,2025-04-03 09:11:39.341644,153.95,groceries
290,2025-03-02 07:39:54.493545,292.3,others
290,2025-05-20 18:10:28.911781,307.92,groceries
290,2025-04-17 17:38:46.136330,353.52,groceries
291,2024-12-17 04:38:52.840061,87.25,travel
291,2025-05-30 03:48:06.918827,90.62,others
291,2025-01-27 03:41:55.259438,337.8,entertainment
291,2025-05-16 13:28:07.834846,492.42,others
291,2025-04-04 21:13:21.741610,85.71,bills
291,2024-12-05 23:50:39.766545,69.9,bills
291,2025-03-20 09:30:31.492720,130.39,entertainment
291,2025-01-27 02:53:10.160412,302.28,entertainment
291,2025-05-02 15:54:33.688086,124.32,travel
291,2024-12-29 23:19:52.155458,374.6,entertainment
291,2025-01-08 21:45:33.229180,301.74,others
291,2025-05-11 06:35:27.818603,411.82,others
291,2025-01-11 01:02:24.502092,241.41,bills
291,2025-03-17 04:26:57.391507,88.53,travel
291,2025-03-04 09:31:28.206330,437.24,entertainment
291,2025-05-01 01:08:26.440911,298.73,bills
291,2025-02-28 05:57:55.855601,274.93,entertainment
291,2025-01-17 17:51:36.754454,140.37,travel
291,2025-03-30 17:40:06.997124,272.19,bills
291,2024-12-09 09:20:28.045896,234.34,groceries
291,2025-03-12 21:09:22.035665,55.02,bills
291,2025-05-19 23:43:59.545321,246.39,groceries
291,2025-05-20 09:18:59.191656,111.18,bills
291,2024-12-16 13:31:58.087891,84.58,others
291,2025-02-13 02:04:11.557595,305.07,bills
291,2025-01-08 04:11:41.379628,330.38,others
291,2025-01-11 16:38:03.616848,204.61,travel
291,2024-12-03 19:13:02.010177,52.51,travel
291,2025-04-19 15:37:08.249032,309.8,bills
291,2025-01-07 20:54:12.154950,183.88,groceries
291,2025-03-11 09:23:22.857329,322.86,entertainment
291,2025-01-23 23:04:09.438720,370.07,travel
291,2025-05-02 08:46:19.080588,289.86,bills
291,2025-04-28 18:37:52.180999,336.75,bills
291,2025-05-30 18:27:37.123965,173.29,groceries
291,2024-12-30 19:07:21.697550,390.52,bills
291,2025-02-07 19:36:51.474649,295.32,others
291,2025-04-08 22:54:25.063570,290.95,others
291,2025-04-28 10:41:38.650907,308.39,entertainment
291,2025-02-26 07:54:24.245827,462.95,entertainment
292,2025-01-11 11:51:09.138098,96.99,groceries
292,2025-04-12 23:53:16.960606,311.14,entertainment
292,2024-12-22 19:36:14.538764,28.07,bills
292,2025-04-20 16:53:04.504085,396.27,entertainment
292,2024-12-14 10:38:19.333905,478.25,entertainment
292,2025-01-01 00:02:57.294081,313.48,entertainment
292,2025-01-28 02:26:07.441276,211.03,others
292,2025-02-22 11:19:17.202348,277.15,entertainment
292,2025-05-17 08:58:57.489136,326.33,groceries
292,2025-05-20 02:39:24.708727,269.85,entertainment
292,2025-04-29 05:24:14.913192,357.85,entertainment
292,2025-02-03 09:13:04.121623,122.81,others
292,2025-03-26 22:33:59.247686,359.74,travel
292,2025-02-01 10:46:41.508491,237.59,groceries
292,2025-03-11 09:54:18.537444,388.48,travel
292,2025-01-26 06:00:29.023800,260.9,groceries
292,2025-05-15 22:15:45.435514,110.97,entertainment
292,2024-12-03 08:10:04.419605,465.86,bills
292,2024-12-07 12:52:12.254056,176.03,groceries
292,2025-01-21 02:33:19.554672,444.49,entertainment
292,2025-01-30 17:07:18.369546,89.13,entertainment
292,2025-05-16 16:59:22.478485,147.45,groceries
292,2025-01-22 12:58:04.770694,196.16,others
292,2025-05-13 20:20:38.145043,296.5,bills
292,2025-02-26 01:04:58.532324,219.85,travel
292,2025-04-30 03:08:53.518226,320.77,bills
292,2025-05-18 22:56:11.204609,362.41,travel
292,2025-01-01 09:02:54.411441,455.91,others
292,2025-01-10 00:56:36.559004,305.59,groceries
292,2025-05-27 10:40:17.340793,109.85,others
292,2024-12-11 00:18:31.104063,144.21,travel
292,2025-01-24 03:29:22.285273,364.51,bills
293,2025-02-21 14:49:20.790576,76.19,entertainment
293,2025-04-15 06:16:13.931491,358.7,bills
293,2024-12-22 18:59:26.138424,428.59,groceries
293,2025-03-08 09:25:55.223761,222.56,bills
293,2025-02-17 03:20:57.098175,292.59,entertainment
293,2025-05-06 16:02:35.997430,71.29,groceries
293,2025-01-28 12:45:55.847080,44.08,bills
293,2025-06-01 03:57:19.085159,439.17,bills
