user_id,timestamp,amount,bill_type
145,2025-02-18 05:17:04.034156,2119.06,electricity
145,2025-02-22 14:36:05.664627,418.12,electricity
146,2025-02-26 18:44:01.195189,277.36,water
146,2025-01-13 12:34:39.526294,1713.75,water
146,2024-12-09 04:39:11.423206,2296.37,internet
146,2025-02-17 11:00:16.532784,1877.35,electricity
146,2025-01-28 13:56:02.599457,1989.31,mobile
146,2024-12-23 16:09:54.742867,1825.67,internet
146,2025-05-26 13:52:57.335389,664.42,electricity
147,2025-03-17 18:45:24.495303,416.0,electricity
147,2025-02-08 00:50:09.087595,2107.47,electricity
147,2025-02-06 14:34:21.346545,1943.82,mobile
148,2025-01-24 21:35:41.739256,542.95,water
148,2025-03-25 08:04:10.112385,2877.14,electricity
148,2025-05-29 17:32:48.400725,1998.01,mobile
148,2025-03-20 17:26:44.573019,1132.86,internet
148,2025-01-26 19:15:59.659602,2396.88,internet
148,2024-12-25 23:50:18.179685,1228.28,electricity
148,2025-05-21 00:24:25.826290,1050.72,mobile
148,2025-01-04 21:43:21.142711,839.67,internet
148,2025-04-21 01:21:11.404407,373.11,mobile
148,2025-03-28 19:56:52.638152,765.77,water
148,2025-03-15 16:46:18.284477,1361.5,electricity
148,2025-01-03 13:47:02.587723,2064.46,electricity
149,2025-05-14 18:40:15.024998,1038.62,electricity
149,2025-03-02 06:01:37.565620,1222.61,mobile
149,2025-04-05 13:45:50.172287,941.29,water
149,2024-12-03 08:43:31.196715,1854.36,electricity
149,2025-01-10 20:43:36.765283,1856.34,electricity
149,2025-05-24 13:41:45.813143,714.86,electricity
149,2024-12-09 09:15:28.816719,1356.94,internet
149,2025-02-13 07:25:04.494289,1046.82,internet
149,2025-03-18 14:24:00.459634,1070.34,mobile
150,2025-05-28 19:28:47.957580,1390.73,mobile
150,2025-04-29 01:00:14.747225,117.27,water
150,2025-01-28 10:15:28.768120,2548.43,electricity
151,2024-12-13 22:00:29.656170,1477.66,mobile
151,2025-02-19 20:09:07.254901,1496.85,electricity
151,2025-01-31 10:11:46.641195,2460.81,internet
151,2025-02-08 15:36:06.442599,664.08,water
151,2024-12-13 18:08:49.177454,2781.55,internet
151,2025-06-01 17:16:06.196286,2219.02,water
152,2025-01-28 20:59:05.516944,175.0,water
152,2025-05-06 01:59:35.804596,1994.48,mobile
152,2025-05-27 03:29:55.643115,151.74,mobile
152,2025-02-11 18:15:36.723415,2535.21,internet
152,2025-01-01 15:52:00.425279,2309.49,electricity
152,2024-12-24 05:14:38.936415,1876.09,mobile
152,2025-05-02 09:32:53.172873,1705.98,internet
152,2025-01-29 10:00:48.755493,577.98,mobile
152,2024-12-29 22:58:59.708259,1934.51,water
152,2025-05-04 15:35:15.159472,456.18,electricity
152,2025-02-15 14:20:31.299048,839.72,mobile
152,2025-04-14 10:45:05.677305,2368.13,electricity
152,2024-12-18 09:12:20.832907,1062.1,water
153,2025-05-04 06:38:30.010568,480.19,mobile
153,2024-12-09 06:53:17.650815,981.12,water
153,2025-06-02 09:49:18.206364,873.27,water
153,2025-05-31 00:48:19.134144,2403.19,internet
153,2025-04-24 11:27:13.273560,1163.77,internet
153,2025-05-14 03:41:05.194911,2528.87,mobile
154,2025-05-03 01:24:25.220357,1207.33,mobile
154,2025-04-03 09:50:39.714857,2478.22,mobile
154,2025-01-10 21:16:08.776161,2062.41,mobile
154,2025-02-07 05:14:17.054593,1973.4,internet
154,2025-02-23 09:37:39.942772,2574.09,mobile
154,2025-05-07 02:17:00.519161,837.6,mobile
154,2025-01-18 08:57:36.347178,1355.75,internet
154,2025-03-11 20:29:33.944640,1542.63,internet
155,2025-03-24 20:36:33.214700,1064.26,electricity
155,2024-12-23 09:48:25.978824,2589.43,water
155,2024-12-21 09:44:30.200024,2504.0,electricity
155,2025-02-09 20:49:52.768806,2345.9,water
156,2025-05-20 13:36:38.624090,2999.27,mobile
156,2025-04-10 16:21:28.166558,2799.69,internet
156,2025-05-16 05:40:48.014949,1317.12,mobile
156,2025-03-04 15:02:56.577906,856.45,water
156,2024-12-25 22:37:04.336153,1730.55,electricity
156,2025-04-20 06:16:56.892808,1351.38,water
156,2024-12-03 19:30:29.574291,952.71,internet
156,2024-12-02 23:28:55.448732,1142.73,internet
156,2025-03-29 08:35:37.510042,732.53,electricity
157,2025-04-29 04:25:59.516904,249.26,electricity
157,2025-02-18 17:52:35.433748,498.3,water
157,2025-01-05 07:57:28.703028,330.59,mobile
158,2025-03-31 06:01:51.459563,1129.92,mobile
158,2025-04-24 02:47:00.270433,2880.68,water
158,2025-02-03 13:18:19.474088,602.5,electricity
158,2025-01-27 21:18:57.327184,964.7,internet
158,2025-05-10 21:44:17.875123,338.84,internet
159,2024-12-20 20:16:34.175839,164.43,internet
159,2025-02-03 21:53:34.084333,2668.52,water
159,2025-03-18 17:07:22.529324,110.66,water
159,2025-05-03 09:44:07.918372,947.45,electricity
159,2025-01-29 20:05:27.917011,1608.27,electricity
159,2025-02-27 01:55:27.849923,1781.16,internet
159,2025-01-21 20:23:30.628986,812.52,water
159,2025-04-21 14:59:29.616329,258.41,electricity
160,2025-03-25 04:19:22.001830,1207.9,internet
160,2025-01-07 06:22:07.788776,1390.93,internet
160,2025-02-26 12:06:18.599074,1061.91,mobile
160,2025-03-18 21:08:31.256863,1749.24,water
160,2025-04-01 08:58:35.704697,766.1,internet
160,2024-12-25 06:27:10.441026,1407.28,mobile
160,2025-01-20 13:39:39.773593,1920.98,mobile
160,2025-04-17 10:44:14.214282,1786.72,electricity
161,2025-01-07 20:52:22.466226,1721.17,water
161,2025-01-18 11:11:30.907698,599.48,electricity
161,2025-03-02 11:04:37.004935,346.66,electricity
161,2024-12-12 10:49:45.235259,715.87,electricity
161,2025-04-12 21:24:10.764895,1116.92,water
161,2025-03-27 00:45:12.034646,2451.34,mobile
161,2025-02-02 22:26:40.204877,2601.98,water
161,2025-04-11 05:41:46.656242,1627.87,water
161,2025-03-16 18:15:08.361518,2210.13,water
162,2025-04-20 17:39:51.809171,2824.41,internet
162,2025-01-17 16:27:02.515613,1872.09,mobile
162,2025-04-23 09:34:45.373867,1842.1,mobile
162,2025-03-17 15:05:54.592437,2201.88,mobile
162,2025-01-19 09:01:53.496274,712.75,internet
162,2025-04-13 13:31:38.382432,2500.19,electricity
162,2024-12-22 20:01:04.118049,1709.77,internet
162,2025-03-22 03:30:48.948063,2041.53,water
162,2025-03-27 09:23:08.650652,667.45,internet
162,2025-04-26 00:05:48.661120,1469.14,water
162,2024-12-14 03:38:47.846524,2294.34,mobile
163,2025-03-04 05:52:12.300319,2959.72,electricity
163,2025-03-19 04:27:36.413890,690.69,water
163,2024-12-10 04:04:31.646390,1375.54,internet
163,2024-12-21 07:52:39.619025,2355.22,water
163,2025-03-17 13:49:34.462173,2800.83,electricity
163,2024-12-03 22:42:48.211497,2891.26,electricity
163,2025-02-28 07:24:26.592382,1940.37,internet
164,2025-03-15 09:32:05.543829,154.99,water
164,2025-01-22 08:39:26.882189,270.0,internet
164,2025-03-17 19:34:27.534737,378.49,internet
164,2025-02-13 14:27:52.159781,308.48,internet
165,2025-02-19 21:13:40.421715,2725.18,water
165,2025-03-18 10:33:08.538578,1307.31,mobile
165,2025-01-13 20:30:40.195624,611.38,internet
165,2025-05-10 12:09:23.857167,1807.18,mobile
166,2025-05-24 22:55:36.420820,1484.44,internet
166,2025-02-19 01:26:48.699393,2207.1,water
166,2025-01-15 04:46:18.784860,2952.96,electricity
166,2025-06-02 23:23:33.148746,2510.03,electricity
166,2025-06-02 07:15:58.204220,980.07,mobile
166,2025-04-15 00:06:31.933989,676.32,water
166,2025-01-29 00:42:53.846092,2168.44,water
166,2025-05-20 23:07:41.688931,1887.47,mobile
167,2025-03-28 07:12:56.776305,2371.81,internet
167,2025-05-25 13:17:01.058912,332.41,water
167,2025-04-18 14:55:31.698611,2450.34,water
167,2024-12-07 20:54:35.148381,616.32,mobile
167,2025-03-12 10:08:07.147115,1352.86,water
167,2025-02-11 21:19:09.501899,2405.02,water
167,2025-04-05 13:50:44.805397,2630.62,internet
167,2025-05-28 17:37:58.698896,2918.44,electricity
167,2024-12-25 04:38:53.736148,1995.38,internet
167,2025-01-15 13:39:10.427309,1955.56,mobile
167,2025-03-08 14:43:05.638758,1827.55,water
167,2024-12-05 07:38:15.807124,2592.28,mobile
168,2024-12-17 16:08:47.231375,1385.75,water
168,2025-04-03 06:16:55.386493,648.09,water
168,2025-03-03 08:24:31.820986,1047.16,electricity
168,2025-02-07 12:19:40.059048,550.98,water
168,2025-05-21 16:32:34.684919,1428.01,electricity
168,2025-02-21 13:30:18.194837,2366.8,electricity
168,2025-02-03 05:16:58.482013,1864.51,internet
168,2025-01-19 04:48:27.839069,1827.41,water
168,2025-03-12 22:51:47.103212,1858.07,electricity
168,2025-02-11 04:47:13.132232,2226.69,water
168,2024-12-03 09:18:33.622747,1787.41,internet
168,2025-05-27 03:11:17.972334,1600.69,internet
168,2025-01-06 08:05:41.779208,1164.48,mobile
168,2025-04-19 00:55:41.748709,1951.02,electricity
168,2025-03-06 14:54:47.661721,2002.93,mobile
169,2025-05-02 03:59:45.824727,1607.27,water
169,2025-03-27 20:10:19.264425,933.67,water
169,2025-05-15 18:26:19.529408,124.4,mobile
169,2025-04-22 07:27:13.611892,1155.42,internet
169,2025-03-08 02:39:23.478604,2679.44,internet
169,2025-05-27 07:25:23.889999,2221.28,water
170,2025-01-16 12:05:37.374391,956.44,mobile
170,2024-12-26 10:32:56.529415,281.87,internet
170,2024-12-04 08:08:53.900693,2805.08,water
170,2025-04-16 12:47:22.538392,2283.11,mobile
170,2025-05-28 08:12:56.925627,264.23,water
170,2025-03-14 03:56:40.347141,2866.09,electricity
170,2025-05-17 13:44:17.361853,415.33,mobile
170,2025-05-30 13:05:42.761892,113.92,electricity
170,2025-01-25 15:15:55.533338,1261.75,internet
170,2025-05-24 17:06:34.992569,2322.8,water
170,2025-04-15 15:01:36.999589,2561.27,mobile
170,2025-04-04 07:58:32.204059,1570.63,mobile
170,2025-01-22 15:40:20.970813,1629.26,mobile
170,2025-04-19 15:38:22.044758,2566.07,electricity
171,2025-02-17 00:06:51.647373,2837.42,electricity
171,2025-01-26 21:28:21.391908,780.64,mobile
171,2025-02-24 02:52:51.561525,2530.77,mobile
171,2024-12-19 08:47:09.490131,2776.91,mobile
171,2025-03-18 14:13:03.397178,673.82,mobile
171,2025-04-15 10:32:07.621749,2515.16,mobile
171,2025-03-19 01:04:06.452745,2574.44,electricity
171,2025-03-20 21:17:09.222503,1694.57,mobile
172,2025-05-18 19:22:26.052672,958.2,internet
172,2025-01-02 19:14:34.691482,1014.42,water
172,2024-12-12 12:32:51.901465,1233.87,water
172,2025-05-05 09:29:56.092091,906.05,water
172,2024-12-24 17:33:03.533234,1991.41,electricity
172,2024-12-27 17:04:15.404431,2952.96,electricity
172,2024-12-29 16:43:36.671771,584.01,water
172,2024-12-19 19:49:12.592024,1064.87,internet
172,2025-03-27 23:24:33.500747,177.03,mobile
172,2024-12-26 12:38:44.116307,1968.71,mobile
172,2025-01-05 07:18:22.591737,1584.62,mobile
172,2024-12-12 15:55:55.273309,2671.25,mobile
172,2025-04-08 04:37:13.398634,2142.85,electricity
172,2025-05-16 00:40:14.980698,1002.83,electricity
173,2025-01-19 03:03:43.360774,1923.49,water
173,2025-02-07 14:55:40.949848,2874.3,electricity
173,2025-03-08 10:47:00.632379,296.59,mobile
173,2025-05-03 21:57:19.922282,1793.73,mobile
173,2025-05-13 18:42:50.123206,1942.59,water
173,2025-03-31 02:10:13.144172,2594.64,mobile
173,2025-03-13 02:18:36.251636,290.96,electricity
173,2025-04-11 22:17:50.207431,1922.73,water
173,2025-05-27 17:51:11.140573,1937.76,electricity
173,2025-03-20 06:45:45.430162,2123.52,internet
173,2025-04-14 18:30:31.953186,2502.09,electricity
173,2025-03-21 12:58:08.529988,1264.15,mobile
173,2025-02-22 03:54:19.408699,2011.51,internet
174,2025-03-11 11:26:42.073051,1568.61,internet
174,2025-03-16 18:19:18.024181,392.41,water
174,2024-12-03 04:53:10.024368,1673.54,water
174,2024-12-28 08:28:13.932901,2132.21,water
174,2025-04-05 07:14:18.568953,2540.91,electricity
174,2025-06-03 02:49:47.322256,330.27,internet
174,2025-02-04 16:09:25.125478,100.24,mobile
174,2025-03-30 15:15:10.423573,1599.78,water
174,2025-01-29 07:18:38.908774,323.49,internet
174,2025-03-07 04:12:15.476484,2821.69,internet
174,2025-02-09 00:33:52.411814,2242.46,electricity
175,2025-01-02 17:58:30.618326,2754.45,water
175,2025-05-22 13:36:38.470597,840.73,mobile
175,2025-05-31 00:36:18.395273,1646.71,mobile
175,2025-05-17 20:18:52.933416,2558.43,internet
175,2025-01-27 04:37:36.500782,2941.49,internet
175,2025-03-04 02:15:59.704570,513.68,electricity
175,2025-03-27 19:05:16.620907,2595.95,water
175,2024-12-19 19:50:56.491601,327.38,internet
175,2025-05-28 04:06:37.933438,325.84,water
175,2024-12-19 00:54:03.571228,2563.64,mobile
175,2025-03-07 00:57:15.939199,1515.41,mobile
175,2024-12-24 18:05:53.827792,1920.09,electricity
175,2025-04-22 00:54:14.810269,2583.13,mobile
175,2025-01-15 23:19:55.700155,355.56,mobile
176,2024-12-20 15:39:15.474602,1870.62,internet
176,2025-01-02 01:45:34.994406,1373.36,electricity
176,2025-01-26 04:31:23.820942,2325.76,mobile
176,2024-12-04 12:31:17.200315,1934.41,electricity
177,2025-01-11 09:47:16.458995,2418.96,mobile
177,2025-02-17 01:21:08.878264,1227.41,mobile
177,2024-12-25 10:57:18.521407,2911.81,mobile
177,2025-02-13 00:42:00.038513,1007.29,mobile
177,2025-01-02 13:50:20.258214,2777.18,water
177,2025-01-09 00:52:10.553420,948.49,mobile
177,2025-02-03 18:48:14.531594,2676.7,internet
177,2025-05-11 14:36:17.601671,1756.29,mobile
177,2025-02-11 17:15:14.432014,2127.51,internet
177,2025-03-29 03:52:58.975966,2687.79,water
177,2025-03-14 01:52:27.551858,547.05,water
177,2025-01-18 18:05:46.189835,338.7,water
177,2025-04-24 07:11:22.929492,2202.26,internet
177,2025-01-04 12:37:46.521462,708.18,electricity
178,2025-04-02 23:47:20.632868,2152.42,electricity
178,2025-04-23 01:36:03.791831,761.47,mobile
178,2025-03-31 08:48:52.730319,1041.89,internet
178,2025-04-28 06:49:55.377225,1665.88,water
178,2025-01-27 10:56:26.511754,950.01,internet
178,2025-04-02 12:33:56.509627,1574.31,mobile
178,2025-02-20 05:27:38.371842,2833.02,electricity
178,2025-03-11 15:02:40.967660,1611.0,internet
178,2025-02-02 16:04:41.773706,612.64,water
178,2025-01-24 21:05:29.259210,139.0,mobile
178,2025-04-26 18:20:04.213965,1888.87,electricity
178,2025-02-16 16:28:45.502970,391.93,mobile
178,2025-03-22 03:35:27.632007,106.18,water
178,2025-04-09 07:41:23.570489,157.34,water
179,2025-03-22 20:12:21.858700,2184.2,electricity
179,2024-12-09 18:31:18.386806,822.21,water
179,2025-05-26 06:39:47.316136,1661.58,internet
179,2025-05-05 13:11:32.756106,599.04,internet
180,2025-03-23 03:44:30.694768,175.39,water
180,2025-03-05 02:35:13.006649,1860.51,internet
180,2024-12-18 13:01:24.185177,1964.59,internet
181,2025-04-30 18:48:38.820038,1412.79,internet
181,2025-01-15 12:37:46.204274,1621.57,internet
181,2025-04-13 21:39:37.406825,2830.52,water
181,2025-01-01 06:59:55.584537,1204.52,internet
181,2025-01-20 03:09:06.696013,1173.31,water
181,2025-05-15 03:48:20.448391,608.66,electricity
181,2025-04-23 14:32:53.628982,2309.72,mobile
181,2025-05-24 17:58:06.682698,1556.82,internet
181,2025-04-24 00:55:43.955746,2952.54,mobile
181,2025-05-25 14:52:09.503074,2008.67,internet
181,2025-02-17 09:18:28.410549,623.66,water
181,2024-12-15 09:04:52.765970,1867.49,water
182,2024-12-07 05:11:04.549409,2587.06,internet
182,2025-05-23 15:04:35.113807,1541.4,water
182,2025-03-06 01:45:56.485470,886.36,electricity
182,2025-03-09 01:30:43.776235,2778.58,electricity
182,2025-03-31 21:07:24.705234,2914.21,internet
182,2025-04-30 12:32:13.759692,2291.63,water
183,2025-02-25 17:26:58.197538,254.42,water
183,2025-02-15 20:24:00.052116,1378.11,mobile
183,2025-02-24 20:05:15.957558,507.34,electricity
183,2025-03-17 00:54:21.061168,1110.42,electricity
183,2025-02-20 12:34:07.607125,1647.71,water
183,2025-06-01 20:13:33.479530,940.83,mobile
183,2025-05-13 10:29:01.598942,549.08,water
183,2025-02-26 10:47:27.989148,1011.56,mobile
183,2025-04-25 08:27:34.176349,803.16,internet
183,2025-05-05 02:41:40.720395,105.22,mobile
183,2025-04-20 09:08:03.568173,2027.28,water
183,2025-02-10 07:45:37.607771,1684.12,internet
183,2025-03-01 16:18:14.055318,1576.83,mobile
184,2025-03-23 16:37:03.862889,2588.88,mobile
184,2025-03-18 12:28:04.822023,109.42,electricity
184,2025-04-28 19:26:36.987139,2558.68,water
184,2025-05-09 06:57:41.094832,2259.11,mobile
184,2025-02-22 18:31:57.925181,452.44,internet
184,2025-04-24 18:57:23.895411,845.11,electricity
184,2024-12-18 19:19:49.570320,1708.41,electricity
184,2025-05-11 13:03:59.980237,2975.0,electricity
184,2025-03-16 10:31:27.150259,2117.77,mobile
184,2025-02-11 20:43:28.529315,1100.91,mobile
184,2025-03-18 17:47:26.880413,1819.24,electricity
184,2025-03-17 04:12:46.620027,656.31,water
184,2025-03-08 02:29:19.754815,2676.4,electricity
184,2025-03-14 20:24:41.360059,2946.24,water
184,2024-12-08 19:27:47.131262,1112.31,mobile
185,2025-03-05 12:20:11.629138,2955.8,water
185,2025-04-16 22:42:58.791687,2876.87,electricity
185,2024-12-19 23:01:29.364050,265.54,electricity
185,2025-01-03 02:07:40.795849,541.57,mobile
185,2025-01-25 13:58:00.162868,552.5,water
185,2025-03-02 03:06:52.998848,521.31,water
185,2024-12-04 04:54:09.647606,2629.79,mobile
185,2024-12-21 08:13:32.227669,1231.02,mobile
185,2024-12-22 07:07:48.369489,2836.84,water
185,2025-03-27 04:46:28.672279,817.86,internet
185,2025-01-15 05:18:19.487598,2208.21,internet
186,2025-05-17 09:12:45.738272,573.66,mobile
186,2025-04-02 17:25:43.920716,205.55,internet
186,2025-05-06 22:10:40.303512,2581.41,water
186,2025-04-18 15:30:42.439557,1870.38,internet
186,2025-05-04 12:20:40.050061,403.91,water
186,2025-05-01 09:49:42.917821,570.82,mobile
186,2025-01-31 18:29:16.496323,183.64,water
186,2024-12-08 04:25:04.615174,2990.08,electricity
186,2025-04-17 16:55:43.683967,2766.09,mobile
187,2024-12-17 13:25:19.906269,745.58,water
187,2025-04-19 03:48:21.645390,2500.15,electricity
187,2025-05-22 17:06:45.333596,1919.8,mobile
187,2025-03-13 21:27:04.089623,1484.32,mobile
187,2025-04-27 09:58:22.562077,1126.47,mobile
188,2025-04-30 03:36:56.296774,2316.98,electricity
188,2024-12-11 17:05:14.368592,1485.66,internet
188,2025-02-26 06:16:30.412059,1389.19,mobile
188,2025-02-10 12:45:42.929242,835.21,water
188,2025-05-24 05:58:11.060607,1572.0,water
189,2025-04-27 07:05:10.404780,490.03,water
189,2025-05-02 07:18:43.338713,1599.16,water
189,2025-02-10 04:43:18.590749,1758.78,mobile
189,2025-03-08 10:17:41.293892,1008.07,internet
189,2025-06-03 05:37:28.940925,2461.78,mobile
189,2025-05-13 14:48:28.345375,1016.69,electricity
189,2025-03-24 05:20:58.032435,193.88,electricity
189,2024-12-13 16:25:25.592547,2260.28,internet
189,2025-01-31 17:07:10.243416,143.75,water
189,2025-02-23 15:55:16.366277,2158.85,water
189,2024-12-10 11:18:57.136929,2185.38,water
189,2025-03-09 14:44:47.164527,525.46,electricity
190,2025-03-13 19:19:20.975342,545.26,water
190,2025-01-10 13:22:02.436799,635.19,internet
190,2025-03-14 07:05:55.132039,2536.49,mobile
190,2025-01-08 12:43:51.321856,593.44,mobile
190,2025-04-25 12:34:57.302004,2446.04,water
190,2025-03-09 20:48:46.747300,2815.17,internet
191,2025-05-26 13:39:48.420629,2026.15,water
191,2025-03-24 06:32:43.683962,481.19,mobile
191,2025-04-28 04:19:43.082680,602.61,electricity
191,2025-04-17 08:17:23.948120,1634.19,water
191,2025-05-02 10:20:55.300951,519.2,mobile
191,2025-02-14 16:06:02.049509,2120.84,internet
191,2025-01-09 06:34:58.185220,404.05,mobile
191,2025-04-23 20:56:12.048229,1341.25,internet
191,2025-05-24 06:17:48.615973,2927.19,electricity
191,2025-04-16 02:16:09.164052,1364.88,electricity
192,2025-04-08 08:42:26.905073,1738.24,water
192,2025-02-07 02:51:42.231668,1878.86,water
192,2025-03-15 04:40:53.656577,1138.64,electricity
192,2025-03-01 10:32:30.917773,1115.75,internet
193,2025-01-22 22:18:13.529220,303.86,electricity
193,2025-01-26 19:06:48.399371,2372.31,mobile
193,2025-05-20 03:05:28.238824,2987.56,internet
193,2025-01-29 02:41:15.062644,1700.37,mobile
193,2024-12-29 18:48:04.248631,915.4,internet
193,2024-12-05 00:41:12.776155,1943.32,mobile
193,2025-04-01 14:01:23.868630,2764.14,electricity
193,2025-04-10 04:11:09.461511,2130.99,electricity
193,2024-12-20 14:09:51.156982,2375.12,mobile
194,2025-03-04 02:02:44.940642,1974.34,electricity
194,2025-05-13 06:19:24.853145,951.54,water
194,2025-05-28 21:30:07.578003,1352.17,water
194,2025-05-16 08:51:50.268287,1861.45,mobile
194,2024-12-04 21:25:01.576388,395.75,electricity
194,2024-12-15 15:15:36.854873,618.81,mobile
194,2025-04-10 09:19:16.325315,1667.4,water
194,2025-05-09 04:47:53.704372,631.65,internet
194,2024-12-27 22:08:18.372776,210.01,electricity
194,2025-05-03 14:44:37.475340,1970.67,water
194,2025-03-20 23:05:43.967063,150.7,water
195,2025-05-28 07:55:11.712557,1872.07,mobile
195,2024-12-30 13:52:10.508489,527.73,water
195,2025-04-04 11:04:16.942017,1956.81,mobile
195,2025-01-08 19:46:56.531942,1193.23,electricity
195,2025-03-13 02:30:15.897675,133.43,mobile
195,2025-01-01 08:45:02.294547,2176.2,mobile
195,2025-05-26 17:09:20.989340,2047.82,mobile
195,2025-05-24 12:16:35.375861,499.85,mobile
195,2025-05-31 12:25:01.848760,1263.33,water
195,2025-05-11 16:10:46.348095,1252.38,mobile
195,2025-04-26 13:48:38.992102,1066.91,mobile
195,2025-03-13 16:31:56.681268,2518.01,mobile
195,2025-02-10 03:31:29.233963,624.64,water
195,2025-05-02 12:17:22.798233,530.94,mobile
196,2025-03-11 08:42:09.316404,2160.25,internet
196,2025-05-31 13:06:50.474962,1123.03,mobile
196,2025-02-13 09:16:30.447011,536.34,internet
196,2025-06-02 21:01:07.687892,2728.29,internet
196,2025-03-13 08:44:01.935583,991.31,electricity
196,2025-03-11 21:05:10.948929,272.72,electricity
196,2024-12-11 17:12:04.486722,2884.68,water
196,2025-01-06 07:02:38.145723,2988.38,water
197,2025-02-07 20:48:57.394223,2055.66,electricity
197,2025-04-05 07:18:05.352806,1279.98,internet
197,2025-05-30 18:39:55.420645,2593.08,electricity
197,2025-04-30 10:36:06.823277,1533.83,water
198,2024-12-21 23:11:45.910452,984.04,electricity
198,2024-12-31 17:19:01.428599,2120.27,water
198,2025-04-28 03:04:48.183264,1917.44,internet
198,2024-12-30 06:00:33.793881,2048.04,internet
198,2024-12-26 20:47:24.036271,2749.4,water
198,2025-02-13 14:28:42.779606,956.32,water
199,2024-12-14 19:36:05.678395,2364.58,mobile
199,2025-03-31 01:44:48.961191,181.02,electricity
199,2025-03-11 10:28:14.645874,2078.74,internet
199,2024-12-06 10:14:09.719500,2239.3,mobile
199,2025-01-17 07:03:30.684346,1742.38,mobile
199,2025-04-21 11:33:25.945987,709.85,water
199,2025-03-16 00:43:51.114482,1132.51,mobile
199,2025-03-16 13:48:26.446662,1409.34,water
199,2025-05-21 09:42:24.631889,1165.75,water
199,2025-05-19 08:06:58.914642,1961.52,internet
200,2025-01-07 16:01:28.768466,806.53,internet
200,2025-01-01 20:00:12.008774,1744.06,internet
200,2025-01-22 22:39:54.790689,2234.63,water
200,2025-03-17 07:02:31.169887,1196.18,water
200,2025-03-06 09:03:45.590149,1323.69,electricity
200,2025-01-20 11:23:14.133480,2569.24,water
200,2025-05-05 21:04:05.898582,2511.21,internet
200,2024-12-24 15:24:50.299534,2405.13,water
200,2024-12-15 11:04:53.721775,1839.65,electricity
200,2025-04-30 05:58:22.945233,2441.0,water
200,2025-02-17 22:19:56.181295,740.02,water
201,2025-03-03 23:14:22.680704,2100.14,internet
201,2024-12-31 23:16:39.860014,931.39,internet
201,2024-12-12 04:00:33.336930,2469.39,water
201,2025-02-02 10:37:19.149102,1972.47,water
201,2024-12-15 19:08:16.733017,1830.44,mobile
201,2025-04-23 03:44:05.153300,1047.21,internet
201,2025-04-28 16:03:00.819845,1732.61,electricity
201,2025-03-14 20:16:13.452890,252.87,internet
201,2024-12-16 21:39:50.877923,196.07,mobile
201,2025-04-17 19:49:49.688905,1734.84,water
201,2025-05-20 09:01:56.386220,2127.5,water
201,2024-12-29 15:10:13.182830,1886.01,electricity
201,2024-12-17 02:21:08.672809,1483.6,water
202,2025-04-25 16:45:28.592949,215.17,water
202,2025-05-19 10:57:23.936238,1560.02,water
202,2025-03-31 03:58:18.415574,2531.42,electricity
202,2025-05-18 23:45:46.216536,2905.4,electricity
202,2024-12-26 12:47:10.313267,295.57,electricity
202,2025-03-05 22:37:40.619721,2800.3,internet
202,2025-04-23 20:02:11.742910,2234.43,electricity
202,2024-12-23 07:09:53.277764,1150.86,electricity
202,2025-05-29 01:35:47.905067,1444.58,internet
202,2025-05-22 19:25:34.358101,1422.5,internet
203,2024-12-05 05:22:42.480626,2961.46,internet
203,2024-12-25 19:10:54.829988,2679.15,mobile
203,2025-02-06 06:31:27.841578,2751.05,electricity
203,2025-01-06 02:00:08.100446,2579.65,mobile
203,2025-02-02 19:39:50.470719,2975.47,internet
203,2025-03-31 19:17:10.160793,1486.12,electricity
203,2025-03-27 14:54:02.535586,2083.96,electricity
204,2025-05-22 21:58:41.642456,1973.3,mobile
204,2025-02-23 14:30:23.700086,1508.87,mobile
204,2024-12-26 17:36:45.732556,767.41,water
204,2025-05-23 23:14:56.851621,1564.37,electricity
204,2025-03-17 04:34:37.072569,1862.67,water
204,2025-04-08 19:13:55.986315,1245.83,internet
204,2024-12-05 21:07:06.508032,709.16,electricity
204,2025-01-14 10:39:31.215952,1463.53,mobile
204,2025-04-28 18:31:36.873129,656.94,mobile
204,2025-05-31 05:25:34.786726,130.38,electricity
204,2025-01-15 22:34:12.868052,2940.08,mobile
204,2025-04-03 07:54:51.485458,2174.17,electricity
204,2025-03-21 02:10:16.509818,2951.93,water
205,2024-12-22 02:30:54.457575,2077.57,mobile
205,2025-02-04 03:09:15.093222,2609.3,internet
205,2024-12-13 04:28:44.973512,2957.74,internet
205,2025-06-01 15:18:46.629840,557.15,internet
205,2025-05-24 05:31:06.997370,913.72,mobile
205,2025-01-27 23:55:34.827998,2709.8,internet
205,2025-02-26 01:25:34.959096,1138.4,electricity
205,2025-04-14 16:42:07.423111,723.74,water
205,2025-03-27 05:04:00.732034,430.46,water
206,2025-03-03 14:31:04.988056,2406.48,internet
206,2024-12-15 22:30:30.093964,1946.56,electricity
206,2025-05-18 19:49:32.397471,2549.89,electricity
206,2025-03-20 05:28:53.558339,149.54,electricity
206,2025-02-23 12:16:46.770762,1432.21,electricity
206,2024-12-23 08:39:23.503256,807.87,water
206,2025-01-05 14:19:59.119713,1206.0,electricity
206,2025-02-18 18:41:22.518674,1358.2,internet
206,2025-05-02 01:04:52.320529,1602.24,electricity
206,2025-04-12 15:36:48.403244,104.08,water
206,2024-12-26 16:42:17.438541,1298.65,mobile
