user_id,timestamp,platform,amount,is_returned
273,2024-12-06 14:12:40.153003,Amazon,1126.46,False
273,2025-04-02 18:16:32.324266,Amazon,762.86,False
273,2025-04-18 05:38:09.690159,Meesho,1044.68,False
273,2025-02-23 02:23:45.657525,Flipkart,1525.9,False
274,2025-01-12 02:17:09.861460,Meesho,167.07,False
274,2025-03-16 22:04:10.148117,Flipkart,229.22,False
274,2025-03-11 01:17:55.195338,Amazon,1592.07,False
274,2025-04-30 12:43:36.618273,Meesho,1427.31,False
274,2025-01-28 21:44:05.897359,Flipkart,1969.99,True
274,2025-02-19 06:09:35.651954,Meesho,450.95,False
275,2025-01-27 19:53:53.810864,Meesho,944.9,True
275,2025-03-01 02:59:51.039060,Amazon,1126.08,False
275,2025-02-19 16:44:11.007616,Flipkart,328.88,False
275,2025-04-30 23:16:33.502275,Amazon,1585.89,False
276,2025-05-22 16:49:02.655579,Amazon,697.67,False
276,2025-02-01 09:55:54.090288,Flipkart,388.76,True
277,2025-04-16 22:26:33.671596,Amazon,1341.69,False
277,2025-01-20 07:38:12.308750,Flipkart,1214.69,False
278,2025-01-17 01:52:36.951451,Flipkart,882.79,True
278,2025-01-03 04:45:14.980876,Meesho,596.69,True
278,2024-12-03 06:23:10.941087,Flipkart,1050.02,False
278,2025-02-26 08:37:20.851105,Amazon,289.57,False
279,2024-12-03 19:47:04.321807,Meesho,287.55,True
279,2025-04-19 22:53:52.640546,Meesho,1281.64,True
279,2024-12-15 04:05:35.673826,Amazon,1976.68,True
279,2024-12-24 01:59:25.483798,Meesho,552.89,False
279,2025-04-17 12:06:41.915547,Flipkart,498.03,False
279,2025-03-05 08:33:10.176765,Flipkart,1341.43,True
280,2025-05-23 18:00:24.399544,Amazon,1735.21,True
280,2025-03-13 22:47:37.116247,Flipkart,1732.57,False
280,2025-02-20 14:55:14.239935,Flipkart,577.02,True
280,2025-03-12 08:17:08.799302,Amazon,448.93,True
280,2025-04-25 01:24:30.601340,Meesho,1081.33,False
280,2025-02-18 23:46:41.259445,Flipkart,1581.05,True
280,2025-04-20 06:01:30.105278,Amazon,1033.2,True
280,2025-04-24 17:28:15.538575,Amazon,1776.43,True
281,2025-05-20 05:59:50.152772,Meesho,643.04,False
281,2025-02-27 08:58:01.878109,Flipkart,1476.24,False
281,2025-01-22 07:38:41.680690,Flipkart,920.42,True
281,2025-03-06 00:37:22.877770,Flipkart,572.94,True
281,2025-02-14 22:36:32.151229,Meesho,1040.45,True
281,2025-01-10 13:11:24.842467,Amazon,1050.99,True
281,2025-05-18 22:54:16.350644,Flipkart,1528.96,True
281,2024-12-14 05:17:04.659954,Amazon,370.84,False
282,2025-01-07 04:19:31.876356,Amazon,986.82,True
282,2025-01-10 17:45:57.826037,Meesho,1707.86,True
282,2025-03-08 04:48:38.890201,Amazon,283.15,False
282,2024-12-28 08:27:52.304577,Meesho,1233.62,True
282,2024-12-12 04:10:19.343394,Amazon,735.07,False
282,2025-03-09 20:06:21.230520,Meesho,561.62,True
282,2025-04-18 02:32:36.484606,Amazon,948.1,False
282,2025-06-03 06:52:24.661352,Amazon,170.64,False
282,2025-02-28 12:47:31.264014,Amazon,543.87,False
282,2025-01-03 20:03:36.221846,Meesho,1636.2,True
283,2025-02-13 05:48:48.600135,Amazon,1976.32,True
283,2025-02-19 16:02:32.032063,Meesho,1584.51,False
283,2025-01-29 11:03:26.983746,Amazon,739.2,True
283,2024-12-30 09:14:19.673762,Flipkart,166.39,True
283,2025-04-30 19:55:49.337200,Flipkart,1117.71,False
283,2025-02-23 01:42:32.190448,Meesho,922.91,False
283,2025-01-04 02:50:54.249292,Flipkart,1060.02,True
283,2025-03-21 01:37:58.960451,Amazon,1807.35,False
283,2025-02-01 14:12:09.954173,Flipkart,1989.41,False
283,2025-03-31 11:34:13.869863,Amazon,907.06,False
284,2025-02-27 14:26:56.546134,Meesho,938.36,False
284,2025-05-29 19:44:17.765752,Meesho,1554.44,False
284,2025-02-28 08:56:09.047467,Meesho,1342.83,True
284,2025-01-08 09:58:24.191643,Meesho,1922.16,False
285,2025-02-25 14:52:24.087854,Amazon,233.72,True
285,2025-01-09 04:38:35.929327,Meesho,1717.33,False
285,2025-01-13 10:38:50.964112,Flipkart,1742.99,True
285,2025-01-10 18:38:09.066999,Flipkart,69.32,True
285,2025-03-09 10:56:39.085306,Meesho,64.94,True
285,2025-03-13 12:09:11.820266,Amazon,949.0,False
285,2025-03-17 16:14:51.040880,Amazon,971.96,False
285,2025-01-06 18:09:27.972426,Amazon,501.18,True
285,2025-03-12 03:05:18.148541,Amazon,797.2,True
286,2025-01-25 23:04:29.114648,Amazon,413.7,False
286,2025-04-07 15:42:22.301031,Flipkart,1066.24,True
286,2024-12-30 06:53:36.014564,Amazon,311.82,True
286,2025-05-15 08:22:08.936130,Amazon,1002.68,False
286,2025-02-19 08:17:42.355052,Amazon,1519.39,True
287,2025-01-06 06:18:26.413378,Amazon,774.37,True
287,2025-04-19 14:58:54.599793,Flipkart,1936.1,False
287,2025-02-09 15:43:43.109447,Flipkart,1894.01,False
288,2025-01-06 17:06:50.218851,Meesho,1221.48,False
288,2025-01-04 17:02:45.426260,Amazon,107.88,True
288,2025-02-16 17:34:56.174980,Amazon,1008.71,False
288,2025-01-30 22:47:15.047387,Amazon,506.25,False
288,2025-04-24 05:35:41.645297,Flipkart,757.07,False
288,2025-01-07 05:56:54.832029,Meesho,377.86,False
288,2025-02-07 12:05:15.299592,Meesho,406.15,False
289,2025-05-14 18:08:18.125122,Amazon,1319.88,True
289,2024-12-06 15:30:43.060897,Flipkart,130.62,False
289,2025-02-19 07:39:52.578596,Flipkart,746.84,True
289,2024-12-04 05:05:14.454706,Meesho,80.54,True
289,2025-03-30 10:33:38.690902,Meesho,1965.67,True
290,2025-05-10 23:26:01.277633,Meesho,1423.65,False
290,2025-02-28 04:53:00.746179,Amazon,1122.44,False
290,2025-03-08 23:14:08.291054,Flipkart,989.14,False
290,2025-03-11 18:12:04.878010,Flipkart,771.53,True
290,2025-04-07 15:46:49.620308,Flipkart,1900.45,False
290,2025-06-02 13:30:50.710191,Flipkart,852.19,False
291,2025-05-14 11:43:41.201404,Flipkart,1924.61,False
291,2025-01-31 06:59:56.024228,Amazon,613.43,False
291,2025-03-31 23:04:58.322919,Flipkart,1306.27,False
291,2025-05-16 22:45:17.530228,Flipkart,1265.75,True
291,2025-03-22 13:10:02.563921,Meesho,270.29,True
291,2025-05-31 22:44:28.506605,Amazon,128.2,True
291,2025-01-27 10:45:41.371582,Flipkart,1210.63,True
291,2025-02-16 16:00:27.145414,Amazon,792.54,True
292,2025-04-25 14:16:20.906302,Meesho,237.44,True
292,2025-05-06 00:45:13.925892,Amazon,1473.94,True
293,2025-01-01 11:54:13.679643,Amazon,558.79,False
293,2025-02-16 08:28:44.513636,Meesho,1007.69,False
293,2025-03-07 11:41:49.080486,Meesho,209.09,True
293,2025-01-14 09:24:54.405234,Flipkart,262.1,False
293,2025-01-13 02:05:39.960404,Amazon,1942.37,False
294,2025-05-28 13:15:08.647859,Flipkart,909.5,True
294,2025-03-21 11:42:19.558189,Meesho,1879.43,False
294,2025-04-05 07:02:48.435352,Flipkart,540.24,True
294,2025-05-31 05:00:00.640055,Flipkart,457.82,True
294,2025-01-29 23:43:34.762517,Meesho,303.77,True
294,2025-01-03 20:59:42.184089,Meesho,755.76,True
294,2025-03-19 12:20:28.268232,Amazon,511.06,False
294,2025-06-01 09:21:52.139777,Amazon,769.84,True
294,2025-01-12 14:09:23.710479,Flipkart,1891.87,False
295,2024-12-15 20:40:04.288046,Meesho,278.49,False
295,2025-04-30 15:10:03.844430,Meesho,307.88,True
295,2025-01-20 19:53:17.998525,Flipkart,1322.99,True
295,2025-03-04 05:10:34.249989,Amazon,652.77,True
296,2025-04-06 20:00:54.069912,Flipkart,1151.21,True
296,2025-04-30 21:28:50.235803,Meesho,725.45,True
296,2025-02-25 01:38:17.670013,Amazon,449.66,True
296,2025-01-16 14:00:43.592655,Amazon,1882.33,False
296,2025-05-28 17:04:47.575158,Flipkart,1349.75,True
296,2025-01-23 10:12:53.769778,Amazon,1691.58,True
296,2025-05-05 21:25:35.480159,Amazon,943.44,True
297,2025-02-12 05:50:45.933807,Amazon,373.44,True
297,2025-05-05 06:00:26.800301,Flipkart,1566.98,False
297,2025-05-20 12:20:14.531149,Meesho,180.92,True
297,2025-02-17 06:11:11.563659,Meesho,986.53,False
297,2024-12-29 10:29:40.966814,Meesho,1820.7,False
297,2025-05-26 18:26:27.486742,Flipkart,188.38,False
297,2025-04-03 07:46:24.634599,Amazon,1323.19,True
298,2025-02-06 03:16:47.747285,Meesho,540.62,True
298,2025-03-26 21:12:05.871611,Meesho,217.92,False
298,2025-02-02 06:52:59.663145,Meesho,1267.99,False
298,2025-01-23 09:29:13.679674,Meesho,312.27,True
298,2025-02-14 15:15:16.751654,Amazon,1191.88,True
298,2025-05-05 18:29:55.015305,Amazon,328.65,False
299,2025-04-04 09:19:58.015007,Flipkart,622.73,True
299,2025-05-11 07:45:05.276172,Flipkart,343.3,True
299,2025-02-23 20:01:33.889201,Meesho,822.23,True
299,2024-12-06 10:38:51.718766,Meesho,1246.07,True
299,2025-03-22 10:45:02.276534,Amazon,1685.88,True
299,2025-05-23 15:21:25.129951,Meesho,770.71,False
299,2025-02-13 03:15:23.051399,Meesho,1661.91,True
299,2024-12-07 17:01:17.915941,Meesho,1098.25,False
300,2024-12-29 12:44:09.117021,Meesho,1478.5,False
300,2025-05-23 20:31:55.697599,Meesho,1523.3,True
300,2025-04-18 07:30:55.656288,Meesho,106.58,True
300,2025-05-17 11:04:16.102225,Amazon,1608.73,True
300,2025-05-23 01:03:07.605733,Amazon,838.08,True
301,2025-01-20 15:36:45.080766,Meesho,1725.21,True
301,2025-01-27 05:20:51.370042,Flipkart,358.79,False
302,2025-01-17 08:02:32.849330,Meesho,1835.76,True
302,2025-05-17 16:05:37.420793,Amazon,136.96,False
302,2025-02-16 12:56:13.676737,Flipkart,402.13,True
302,2025-04-20 10:45:57.627075,Flipkart,1601.24,False
302,2024-12-20 23:18:00.509588,Amazon,667.03,True
302,2024-12-04 02:05:22.886206,Flipkart,1531.48,True
302,2025-05-24 12:27:52.420682,Meesho,972.5,False
302,2025-03-22 16:15:09.416931,Meesho,1938.39,True
302,2025-03-27 00:03:12.771205,Amazon,451.13,False
303,2025-05-16 21:58:46.897511,Meesho,1586.27,False
303,2025-06-02 09:01:07.669952,Flipkart,1862.37,False
304,2025-05-22 23:29:39.414703,Flipkart,1742.88,False
304,2025-03-06 00:11:51.963229,Amazon,167.14,False
304,2025-05-06 06:10:57.630217,Amazon,955.72,True
304,2024-12-24 20:28:01.474851,Flipkart,181.5,False
304,2025-05-01 12:00:41.242568,Amazon,850.97,True
304,2025-01-29 17:20:54.126569,Amazon,1080.02,False
304,2025-03-20 13:19:55.557235,Meesho,256.3,False
305,2024-12-21 22:07:29.538472,Meesho,1260.59,False
305,2025-02-20 15:57:53.541448,Meesho,685.92,True
305,2025-04-13 00:46:06.957218,Amazon,1153.12,True
305,2025-02-22 20:01:20.532733,Flipkart,485.98,True
305,2025-05-24 03:53:16.204600,Flipkart,438.18,True
306,2025-04-07 12:52:49.849929,Amazon,1642.9,False
306,2025-01-16 08:37:19.453686,Meesho,611.09,True
306,2025-03-28 20:52:20.091532,Meesho,1207.23,True
306,2025-03-20 10:33:08.736767,Meesho,1127.01,False
306,2025-05-22 20:36:33.327943,Meesho,161.91,True
306,2025-04-26 22:42:59.473771,Flipkart,1069.36,True
306,2025-05-02 03:19:28.113171,Amazon,520.25,True
306,2025-02-03 02:32:37.702786,Flipkart,262.41,False
306,2025-02-19 23:57:00.646835,Meesho,1394.43,False
306,2025-05-24 04:11:45.089565,Flipkart,1755.71,False
307,2025-02-05 09:34:56.195979,Meesho,1202.91,False
307,2025-04-29 07:57:10.545594,Amazon,800.8,True
307,2025-03-08 08:54:52.707634,Meesho,917.11,True
307,2025-03-12 15:47:47.752768,Amazon,1941.6,True
307,2025-02-02 15:31:09.859123,Meesho,1180.21,True
307,2025-02-04 17:17:13.208143,Flipkart,1736.77,True
308,2025-01-25 21:46:59.779763,Meesho,147.91,True
308,2025-01-15 18:52:24.463389,Flipkart,408.67,False
308,2025-03-07 04:41:50.663220,Amazon,1413.61,True
308,2025-05-18 15:27:23.153313,Meesho,1312.52,True
308,2025-02-11 02:36:09.218512,Meesho,718.46,True
308,2025-05-14 15:19:49.534147,Flipkart,528.44,True
309,2024-12-31 16:24:46.049740,Flipkart,1599.61,False
309,2024-12-18 05:17:49.673621,Flipkart,897.91,True
309,2025-05-29 13:24:10.494212,Flipkart,269.85,True
309,2025-05-07 04:14:58.088927,Meesho,552.03,False
309,2025-03-01 23:29:50.119762,Amazon,1790.71,True
310,2025-03-29 18:07:06.666016,Flipkart,729.51,False
310,2025-03-19 06:20:23.343875,Meesho,1828.36,True
310,2025-03-08 02:39:21.743473,Meesho,869.95,False
310,2025-05-29 05:53:17.621355,Amazon,195.91,False
311,2025-05-30 06:15:37.007156,Amazon,347.88,False
311,2024-12-27 05:53:23.442908,Meesho,168.63,True
311,2024-12-28 07:06:05.071250,Amazon,949.3,True
312,2024-12-24 18:52:45.683707,Amazon,1807.38,False
312,2025-01-23 10:08:55.009382,Flipkart,249.61,True
312,2025-02-26 12:18:11.190130,Meesho,1576.59,True
312,2025-04-24 03:18:58.321013,Meesho,1204.0,True
313,2025-01-04 01:48:34.618437,Flipkart,1512.73,False
313,2025-03-26 07:16:25.085489,Flipkart,1908.45,True
313,2025-01-22 13:19:56.968837,Amazon,1928.98,False
313,2025-02-21 15:35:28.314294,Amazon,687.07,False
313,2024-12-07 22:20:23.856081,Amazon,1917.36,True
313,2025-04-09 10:33:00.796056,Amazon,1925.18,True
313,2024-12-13 22:05:46.672465,Flipkart,1863.78,False
314,2025-02-02 13:34:50.639996,Meesho,1327.38,False
314,2025-03-12 05:32:55.796562,Flipkart,1832.82,True
314,2025-04-09 08:02:34.763941,Amazon,1567.54,False
314,2024-12-05 11:43:36.803054,Meesho,1418.52,True
315,2025-04-23 00:36:28.981810,Meesho,1652.37,False
315,2025-06-02 17:40:24.716821,Meesho,1640.88,False
315,2025-02-16 09:15:07.763382,Flipkart,195.1,False
315,2025-04-05 02:59:14.811723,Meesho,781.94,False
315,2025-05-28 15:50:17.098537,Amazon,1860.36,True
315,2025-01-22 03:15:30.339881,Flipkart,1405.56,True
315,2025-05-18 21:35:38.325778,Amazon,1808.17,False
315,2025-04-04 19:05:29.774662,Flipkart,1206.78,False
316,2025-04-30 05:22:23.763141,Amazon,51.69,True
316,2025-03-20 02:28:00.877320,Meesho,1120.05,True
316,2025-01-23 08:32:00.590786,Meesho,700.57,True
316,2025-02-14 12:07:49.989859,Amazon,1630.38,True
317,2025-03-09 12:35:09.887453,Flipkart,131.12,True
317,2024-12-02 22:05:37.939644,Meesho,1922.25,True
317,2024-12-11 16:41:25.092503,Amazon,248.63,True
317,2025-05-15 06:42:37.730406,Meesho,1878.75,True
317,2025-04-16 05:04:15.407851,Flipkart,621.47,False
317,2025-03-09 21:38:18.250328,Flipkart,1535.13,True
317,2025-03-05 16:34:25.627468,Meesho,1032.07,False
317,2024-12-03 23:49:06.879152,Flipkart,953.53,True
318,2025-02-26 17:10:31.132442,Amazon,1280.12,True
318,2025-01-10 23:31:45.879920,Flipkart,303.21,True
318,2025-03-17 23:09:32.979595,Meesho,817.3,True
318,2025-03-16 17:38:26.981398,Meesho,116.02,True
318,2025-06-02 23:19:15.081378,Flipkart,1529.28,True
318,2025-04-08 19:41:49.062755,Amazon,1709.36,True
318,2024-12-29 08:54:03.321083,Flipkart,130.31,False
318,2025-01-26 22:30:12.634059,Meesho,1086.44,False
319,2025-02-16 08:12:22.985552,Amazon,452.25,False
319,2025-02-11 21:35:53.409228,Flipkart,755.79,False
320,2025-03-01 20:38:22.836325,Meesho,1654.16,False
320,2024-12-11 06:53:50.267556,Flipkart,776.47,True
320,2025-04-13 04:24:07.613923,Flipkart,1628.98,False
320,2024-12-04 11:05:45.521218,Meesho,1154.53,True
320,2025-03-18 12:16:26.057401,Flipkart,1135.65,True
320,2025-04-10 03:29:39.390666,Meesho,1791.57,True
320,2025-06-01 19:59:11.483877,Amazon,879.52,True
320,2025-01-11 19:47:06.330695,Meesho,1545.32,True
320,2025-05-14 11:29:48.779605,Flipkart,807.57,False
321,2025-04-13 01:45:28.261473,Flipkart,106.44,False
321,2024-12-27 17:16:03.442179,Amazon,365.36,True
321,2025-04-05 06:14:11.292271,Amazon,1030.63,False
321,2025-01-29 04:27:12.450703,Amazon,1642.12,False
321,2024-12-13 13:46:11.200471,Meesho,1451.2,False
321,2025-03-10 19:44:02.959170,Flipkart,1693.22,False
321,2024-12-10 22:10:51.757027,Amazon,895.51,True
321,2024-12-26 03:06:22.522081,Flipkart,460.77,False
321,2025-02-16 21:14:10.638455,Amazon,1313.32,True
321,2025-01-20 03:21:41.897877,Amazon,929.38,False
322,2025-02-14 13:06:30.660550,Amazon,1524.22,False
322,2024-12-12 04:00:58.312079,Amazon,119.19,True
322,2025-03-29 06:30:48.037165,Amazon,1336.1,False
322,2025-03-31 14:15:43.239940,Amazon,607.38,False
322,2025-02-11 15:33:00.882815,Flipkart,332.38,False
322,2025-06-01 01:06:12.242123,Amazon,1883.65,False
323,2025-01-05 04:52:08.501420,Flipkart,1039.72,False
323,2025-05-19 12:32:42.703391,Flipkart,492.36,True
323,2025-05-29 19:04:27.270735,Meesho,1836.17,False
323,2025-03-16 05:24:44.544215,Amazon,118.94,True
323,2025-03-16 13:16:44.416402,Meesho,242.56,False
324,2025-02-01 11:35:41.064034,Flipkart,534.08,True
324,2025-03-23 00:26:30.636577,Flipkart,1322.61,False
325,2025-02-28 20:18:21.149924,Amazon,1542.63,True
325,2025-05-23 00:46:44.175384,Flipkart,666.37,False
325,2025-04-30 10:49:58.761739,Flipkart,1312.56,True
325,2025-04-05 21:17:26.817744,Meesho,733.08,True
325,2025-02-01 09:07:02.697046,Meesho,288.02,False
325,2024-12-18 18:19:06.537622,Amazon,1941.1,False
325,2024-12-16 01:20:09.552586,Amazon,1165.81,False
325,2025-04-05 13:10:24.820390,Flipkart,1215.12,True
325,2025-01-22 14:36:08.554541,Meesho,730.56,False
326,2025-03-09 12:19:31.376272,Meesho,1332.3,False
326,2025-01-20 09:39:57.802211,Flipkart,158.37,False
326,2025-05-05 09:53:04.595486,Amazon,1070.68,False
327,2024-12-05 15:19:29.707555,Amazon,810.23,True
327,2024-12-25 16:15:51.251008,Meesho,1070.08,False
327,2025-04-01 08:54:33.567134,Amazon,249.35,True
327,2025-01-29 22:35:45.751104,Amazon,247.38,True
327,2025-01-07 19:36:33.242268,Amazon,1146.18,False
327,2025-02-15 02:04:02.969538,Meesho,1139.2,False
328,2024-12-06 13:39:21.623572,Flipkart,612.99,True
328,2025-04-29 02:37:48.440570,Flipkart,89.66,True
328,2025-02-08 09:20:13.668292,Amazon,758.02,True
328,2025-02-04 22:08:29.261916,Amazon,1701.91,True
328,2025-05-05 21:40:07.655480,Meesho,952.02,False
328,2025-03-07 23:00:23.822508,Amazon,854.6,False
328,2025-01-02 12:40:33.663190,Amazon,1166.84,False
328,2025-04-13 13:19:31.995929,Meesho,930.15,False
329,2025-04-03 21:37:35.969175,Flipkart,827.19,False
329,2024-12-15 07:08:41.025346,Flipkart,692.49,True
330,2025-02-01 08:59:47.363176,Flipkart,669.95,False
330,2025-05-10 19:07:17.338971,Flipkart,1204.64,True
330,2025-05-02 13:08:39.939036,Flipkart,1595.69,False
330,2025-02-03 12:15:57.219510,Amazon,1194.61,False
330,2025-03-17 00:02:36.624629,Amazon,1917.18,False
331,2025-04-10 04:51:58.782633,Flipkart,1549.54,True
331,2025-05-15 07:20:24.237326,Amazon,1305.21,False
331,2025-02-20 21:12:53.966872,Flipkart,230.39,False
331,2025-02-17 09:04:30.638501,Meesho,1640.8,True
331,2024-12-28 17:08:48.109837,Amazon,752.5,False
331,2025-04-29 21:03:55.187363,Flipkart,1232.44,True
331,2024-12-19 14:29:39.720710,Amazon,319.62,True
331,2025-04-21 22:37:10.749813,Flipkart,1832.21,True
332,2025-04-07 11:46:22.080710,Amazon,732.49,True
332,2024-12-24 08:06:03.669861,Meesho,787.6,False
332,2024-12-26 09:54:18.687162,Amazon,1775.31,True
332,2025-02-07 20:15:18.219977,Meesho,1625.37,True
332,2024-12-14 19:18:05.578516,Meesho,1000.28,False
332,2025-02-16 14:06:57.893829,Amazon,543.51,True
332,2025-05-24 14:10:41.824188,Meesho,1358.32,False
333,2025-03-21 21:44:18.138258,Flipkart,329.89,True
333,2025-03-26 21:01:50.498959,Flipkart,733.75,False
333,2025-03-01 06:50:07.584645,Amazon,952.1,True
333,2025-02-20 02:44:53.535666,Amazon,1012.66,False
333,2024-12-05 22:39:37.383104,Flipkart,1697.26,False
333,2025-02-15 09:57:36.556605,Meesho,761.07,False
333,2024-12-15 16:14:38.879761,Flipkart,418.14,True
333,2025-04-30 21:02:34.625418,Amazon,1745.39,True
334,2025-02-21 16:17:33.195744,Meesho,1784.09,True
334,2025-01-09 04:15:52.746702,Meesho,187.68,True
334,2024-12-12 00:01:14.620699,Meesho,169.89,False
334,2025-05-25 14:56:34.996930,Meesho,1700.58,True
334,2025-05-01 09:35:59.948380,Meesho,1668.06,False
334,2025-03-19 22:49:51.251448,Flipkart,900.78,True
334,2025-05-22 02:27:38.458083,Amazon,493.45,True
334,2025-04-03 10:45:18.858636,Meesho,315.66,False
334,2025-05-08 12:57:32.021041,Meesho,1198.15,False
335,2025-03-09 06:29:07.737357,Meesho,1994.5,True
335,2025-04-26 17:49:22.303022,Flipkart,389.36,False
335,2025-03-28 02:15:22.678219,Flipkart,1555.68,False
335,2025-04-01 17:51:26.278470,Amazon,1672.83,True
335,2025-04-07 07:19:25.632915,Flipkart,66.3,False
335,2025-05-29 23:06:32.749413,Flipkart,1272.82,False
335,2025-03-15 20:19:44.912425,Flipkart,1769.88,True
335,2025-04-08 20:49:13.908553,Flipkart,889.73,False
335,2025-04-20 08:18:51.875375,Amazon,323.65,False
335,2024-12-17 03:48:28.138272,Amazon,741.79,True
336,2025-05-13 19:15:01.428355,Flipkart,1101.45,False
336,2025-04-19 10:40:37.454089,Meesho,585.64,False
336,2025-05-09 21:30:54.474001,Flipkart,824.34,True
336,2025-04-17 07:38:49.441515,Meesho,1209.81,False
336,2025-04-25 21:25:33.723207,Amazon,1566.19,True
336,2025-03-25 13:03:16.703070,Flipkart,1153.09,True
336,2024-12-12 21:38:31.565065,Meesho,334.93,False
337,2025-01-21 08:17:21.159357,Flipkart,1069.72,False
337,2025-01-21 02:07:34.756757,Amazon,481.13,True
337,2024-12-06 02:52:17.871548,Flipkart,1014.7,True
337,2025-02-23 17:12:14.014123,Amazon,1509.25,False
337,2025-01-24 07:41:37.093820,Amazon,373.66,False
337,2025-03-07 11:37:09.062266,Meesho,1377.16,True
337,2025-05-02 10:40:32.620662,Amazon,1387.15,True
337,2025-05-18 18:30:47.338866,Meesho,511.05,True
338,2024-12-02 22:27:07.067236,Amazon,1131.07,True
338,2025-04-03 03:27:12.461402,Meesho,1236.6,False
338,2025-02-21 17:51:33.190733,Meesho,1359.96,False
338,2025-05-23 16:35:42.106817,Amazon,577.14,False
339,2025-03-18 01:20:33.947792,Flipkart,1898.72,True
339,2025-04-18 04:53:44.273878,Flipkart,1165.27,True
339,2024-12-09 20:51:10.272774,Amazon,1739.5,True
339,2024-12-08 20:32:44.900087,Amazon,329.11,False
339,2025-01-15 03:46:11.016759,Meesho,958.47,False
339,2025-05-11 07:13:12.444371,Meesho,207.84,False
339,2025-05-12 13:54:59.513266,Amazon,876.49,True
339,2025-06-02 10:22:44.580013,Flipkart,580.08,False
339,2025-04-25 01:29:39.135281,Meesho,1573.77,True
340,2024-12-15 18:36:28.087774,Amazon,1331.11,False
340,2025-05-02 22:24:14.019336,Amazon,1098.01,False
340,2024-12-07 15:15:57.076168,Meesho,546.63,True
340,2025-04-08 04:40:49.626897,Flipkart,1469.74,True
340,2025-03-03 21:06:41.400427,Flipkart,1560.09,False
340,2025-03-10 03:50:49.642740,Meesho,1786.72,False
341,2025-03-20 19:56:05.970822,Meesho,1927.93,True
341,2024-12-09 03:23:26.699930,Meesho,1142.43,True
341,2025-02-02 10:50:13.642189,Flipkart,218.68,False
341,2024-12-11 19:26:57.563666,Amazon,860.52,True
341,2025-05-07 20:40:57.056196,Amazon,724.51,True
341,2025-02-11 05:32:30.700059,Flipkart,448.68,False
341,2025-02-13 06:55:39.647520,Amazon,120.34,True
341,2025-01-16 13:45:09.696567,Meesho,121.07,False
341,2025-04-09 06:57:58.360306,Meesho,1293.0,True
342,2025-03-25 18:37:29.066206,Flipkart,1043.12,True
342,2025-02-28 08:06:24.756839,Flipkart,131.42,True
343,2025-05-17 13:11:35.654082,Amazon,393.16,False
343,2024-12-20 12:30:34.441063,Flipkart,1069.95,False
343,2025-03-06 14:25:20.702455,Flipkart,1013.17,False
343,2025-01-09 17:57:32.534029,Meesho,1039.34,False
343,2025-03-24 02:37:34.365003,Flipkart,788.65,False
344,2025-04-03 08:23:31.539556,Meesho,1826.54,False
344,2025-05-11 05:53:30.241116,Amazon,1053.97,False
344,2025-05-31 18:58:54.670664,Amazon,682.48,True
344,2025-05-08 21:27:36.290745,Flipkart,1293.08,False
344,2025-04-18 06:04:49.271607,Amazon,701.06,False
344,2025-04-04 10:44:10.786724,Amazon,1609.39,False
344,2025-04-20 07:15:40.154428,Flipkart,295.89,False
344,2025-04-04 15:44:48.250921,Flipkart,781.53,False
344,2025-02-28 13:42:57.193065,Flipkart,925.03,False
345,2024-12-31 17:36:22.377366,Flipkart,1197.88,False
345,2025-02-19 05:05:03.787239,Amazon,492.24,False
345,2025-04-12 09:55:53.046838,Flipkart,1775.85,True
345,2024-12-13 13:42:27.762982,Flipkart,1291.84,True
346,2024-12-18 12:31:43.143359,Amazon,1696.81,False
346,2025-04-18 17:35:57.577459,Flipkart,1501.27,False
346,2024-12-06 16:35:41.386291,Flipkart,243.82,False
346,2024-12-29 21:28:51.757019,Meesho,430.64,False
346,2025-02-11 16:56:46.285461,Amazon,1899.86,False
346,2025-03-14 05:06:35.033725,Amazon,1231.5,False
346,2024-12-09 18:13:50.332556,Meesho,1105.0,False
346,2025-01-23 07:23:30.266401,Meesho,817.04,False
346,2024-12-17 10:31:24.609722,Amazon,699.47,False
346,2025-01-23 10:34:13.513851,Flipkart,659.33,True
347,2025-05-22 07:22:56.664982,Flipkart,416.0,True
347,2025-02-04 20:26:41.440376,Amazon,1585.26,True
347,2025-01-30 06:30:00.880664,Meesho,297.44,True
347,2025-03-21 17:54:25.845816,Meesho,347.88,False
347,2025-05-17 08:46:21.424290,Flipkart,1694.81,False
347,2025-05-05 08:05:27.698232,Meesho,481.29,False
348,2025-05-24 10:41:06.988296,Flipkart,467.34,True
348,2025-04-03 13:49:29.225418,Meesho,1828.37,False
348,2025-02-13 04:05:30.739388,Flipkart,679.57,True
348,2025-04-12 15:11:42.789934,Amazon,342.84,False
348,2025-02-07 03:41:10.406217,Amazon,201.65,False
348,2025-04-29 01:20:14.131043,Flipkart,223.06,True
348,2025-02-02 06:06:37.418699,Meesho,609.34,True
348,2025-02-11 15:33:05.225531,Amazon,1659.29,True
348,2025-04-16 00:06:32.151805,Meesho,604.27,False
348,2025-05-25 12:38:19.893089,Flipkart,951.17,True
349,2025-06-02 05:11:40.418248,Meesho,639.67,False
349,2025-04-24 23:24:09.954067,Meesho,351.94,True
349,2025-05-18 12:05:10.556418,Meesho,79.13,False
349,2025-04-27 12:39:35.491748,Flipkart,1443.36,True
